Gene_id,Gene_Name,Ortho_Age,Paralog_status,Haplosufficiency_Rank,PPI_connectivity,Disease_Association,Family_Root,Family_ID,node_type,virus_class,pet_vip,Introgressed_Status,POP
ENSG00000161082,CELF5,796,Ohnolog,63.51,1366,Unknown,LECA,532,redundant,2,Not,HSS,HSS
ENSG00000161091,MFSD12,796,SSD,74.37,438,Unknown,Vertebrata,8376,redundant,4,Not,HSS,HSS
ENSG00000161133,USP41,311,SSD,93.25,1148,None,LECA,438,redundant,4,Not,Strict,ASN
ENSG00000161179,YDJC,615,Singleton,69.43,304,None,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000161180,CCDC116,105,Singleton,94.42,254,None,Singleton,0,redundant,4,Not,Intermediate,HSS
ENSG00000161202,DVL3,796,Ohnolog,24.2,2160,Dominant,LECA,58,redundant,3,Not,HSS,HSS
ENSG00000161203,AP2M1,615,SSD,8.13,2214,Unknown,LECA,863,redundant,4,VIP,HSS,HSS
ENSG00000161204,ABCF3,796,SSD,35.58,2158,None,LECA,413,redundant,4,Not,HSS,HSS
ENSG00000161217,PCYT1A,615,Ohnolog,18.96,1544,Recessive,LECA,2164,intermittent,2,VIP,HSS,HSS
ENSG00000161243,AC010605,311,SSD,NA,818,Unknown,Vertebrata,3700,redundant,4,Not,HSS,HSS
ENSG00000161249,DMKN,105,Singleton,87.74,294,Unknown,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000161265,U2AF1L4,796,SSD,52.13,1310,Unknown,LECA,8262,redundant,4,Not,HSS,HSS
ENSG00000161267,BDH1,615,SSD,46.47,1018,Unknown,LECA,371,redundant,4,VIP,HSS,HSS
ENSG00000161270,NPHS1,796,SSD,44.89,1804,Recessive,Bilateria,4620,redundant,4,Not,HSS,HSS
ENSG00000161277,THAP8,311,SSD,90.8,92,Unknown,Bilateria,477,redundant,4,Not,HSS,HSS
ENSG00000161298,ZNF382,105,SSD,65.95,478,Unknown,LECA,404,redundant,4,Not,HSS,HSS
ENSG00000161328,LRRC56,105,Singleton,85.63,1172,Recessive,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000161381,PLXDC1,796,Ohnolog,46.95,500,Unknown,Gnathostomata,4056,redundant,1,Not,HSS,HSS
ENSG00000161395,PGAP3,796,Singleton,44.26,648,Recessive,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000161405,IKZF3,615,Ohnolog,22.16,1710,Unknown,LECA,404,redundant,2,Not,HSS,HSS
ENSG00000161509,GRIN2C,615,Ohnolog,54.96,1930,Unknown,LECA,2530,redundant,4,Not,HSS,HSS
ENSG00000161513,FDXR,796,SSD,59.62,1536,Recessive,Opisthokonta,2232,redundant,4,Not,HSS,HSS
ENSG00000161526,SAP30BP,796,Singleton,24.63,1188,Unknown,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000161533,ACOX1,615,SSD,38.86,1810,Recessive,Opisthokonta,990,redundant,4,Not,HSS,HSS
ENSG00000161542,PRPSAP1,796,Ohnolog,40.28,1182,Unknown,LECA,2115,redundant,1,VIP,HSS,HSS
ENSG00000161544,CYGB,615,SSD,29.84,1224,Unknown,LECA,1412,redundant,4,Not,HSS,HSS
ENSG00000161547,SRSF2,796,Ohnolog,33.74,2658,Unknown,Bilateria,7737,redundant,4,VIP,HSS,HSS
ENSG00000161551,ZNF577,105,SSD,90.36,456,None,LECA,89,redundant,4,Not,HSS,HSS
ENSG00000161558,TMEM143,615,SSD,67.38,214,None,Vertebrata,7221,redundant,4,Not,HSS,HSS
ENSG00000161594,KLHL10,796,SSD,22.71,876,Dominant,LECA,24,intermittent,4,Not,HSS,HSS
ENSG00000161609,CCDC155,413,SSD,66.37,298,Unknown,LECA,1217,redundant,4,Not,HSS,HSS
ENSG00000161610,HCRT,435,Singleton,42.37,1924,Dominant,Singleton,0,redundant,1,Not,HSS,HSS
ENSG00000161618,ALDH16A1,311,SSD,73.62,1114,Unknown,LECA,119,redundant,4,Not,HSS,HSS
ENSG00000161634,DCD,43,SSD,93.92,332,Unknown,Simiiformes,5601,intermittent,4,VIP,HSS,HSS
ENSG00000161638,ITGA5,158,Ohnolog,19.47,1966,Unknown,LECA,92,redundant,3,Not,HSS,HSS
ENSG00000161640,SIGLEC11,96,SSD,99.06,404,Unknown,Gnathostomata,263,redundant,4,Not,HSS,HSS
ENSG00000161642,ZNF385A,435,SSD,43.8,382,Unknown,Bilateria,3418,redundant,4,Not,HSS,HSS
ENSG00000161647,MPP3,435,Ohnolog,50.68,1672,Unknown,LECA,981,intermittent,4,Not,HSS,HSS
ENSG00000161649,CD300LG,105,SSD,94.76,290,Unknown,Gnathostomata,1694,redundant,4,Not,HSS,HSS
ENSG00000161653,NAGS,413,Singleton,57.83,1482,Recessive,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000161654,LSM12,796,Singleton,8.11,1144,Unknown,Singleton,0,intermittent,4,VIP,HSS,HSS
ENSG00000161664,ASB16,435,SSD,52.96,2256,Unknown,Opisthokonta,98,redundant,4,Not,HSS,HSS
ENSG00000161671,EMC10,615,Singleton,74.63,354,Unknown,Singleton,0,redundant,4,VIP,HSS,HSS
ENSG00000161677,JOSD2,796,Ohnolog,74.42,412,Unknown,Chordata,1830,redundant,4,Not,HSS,HSS
ENSG00000161681,SHANK1,435,Ohnolog,76.11,4726,Unknown,Bilateria,8410,redundant,4,Not,Intermediate,HSS
ENSG00000161682,FAM171A2,615,SSD,59.24,374,None,Gnathostomata,6800,redundant,2,Not,HSS,HSS
ENSG00000161692,DBF4B,105,SSD,78.23,738,Unknown,LECA,125,redundant,4,Not,HSS,HSS
ENSG00000161714,PLCD3,615,SSD,61.18,1248,None,LECA,2044,redundant,4,VIP,HSS,HSS
ENSG00000161791,FMNL3,435,Ohnolog,26.71,718,Unknown,LECA,1925,redundant,4,Not,HSS,HSS
ENSG00000161798,AQP5,311,SSD,55.37,1294,Dominant,LECA,1404,redundant,4,Not,HSS,HSS
ENSG00000161800,RACGAP1,615,Singleton,2.75,2190,Unknown,Singleton,0,redundant,4,VIP,HSS,HSS
ENSG00000161813,LARP4,615,Ohnolog,36.76,1818,None,LECA,2819,redundant,4,VIP,HSS,HSS
ENSG00000161835,GRASP,615,Ohnolog,64.48,2080,Unknown,Gnathostomata,3529,redundant,4,Not,HSS,HSS
ENSG00000161847,RAVER1,615,Ohnolog,65.86,0,Unknown,LECA,763,redundant,4,Not,HSS,HSS
ENSG00000161849,KRT84,311,Ohnolog,67.7,466,Unknown,LECA,103,redundant,4,Not,Strict,ASN
ENSG00000161850,KRT82,176,Ohnolog,59.86,510,Unknown,LECA,103,redundant,2,Not,Strict,ASN
ENSG00000161888,SPC24,311,Singleton,74.22,976,Unknown,Singleton,0,redundant,4,VIP,HSS,HSS
ENSG00000161896,IP6K3,435,SSD,61.23,1650,Unknown,LECA,862,intermittent,4,Not,Intermediate,HSS
ENSG00000161904,LEMD2,435,SSD,35.97,372,Recessive,Opisthokonta,8248,intermittent,1,VIP,Intermediate,HSS
ENSG00000161905,ALOX15,158,Ohnolog,75.36,906,Unknown,LECA,270,redundant,4,Not,Strict,EUR
ENSG00000161911,TREML1,105,SSD,80.87,612,Unknown,Gnathostomata,1694,redundant,4,Not,HSS,HSS
ENSG00000161914,ZNF653,435,SSD,46.98,776,Unknown,LECA,261,redundant,1,Not,HSS,HSS
ENSG00000161920,MED11,796,Singleton,43.51,508,Unknown,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000161921,CXCL16,96,Singleton,99.17,1528,Unknown,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000161929,SCIMP,105,SSD,87.51,314,Unknown,Vertebrata,7620,redundant,4,Not,HSS,HSS
ENSG00000161940,BCL6B,435,SSD,35.16,762,Unknown,LECA,617,redundant,4,Not,HSS,HSS
ENSG00000161944,ASGR2,105,SSD,87.52,854,Unknown,Bilateria,1564,redundant,4,Not,HSS,HSS
ENSG00000161955,TNFSF13,311,SSD,20.89,870,Unknown,Chordata,2191,redundant,2,Not,HSS,HSS
ENSG00000161956,SENP3,413,Ohnolog,9.88,1854,Unknown,LECA,1216,redundant,4,VIP,HSS,HSS
ENSG00000161960,EIF4A1,796,Ohnolog,18.71,4300,Unknown,LECA,732,critical,2,VIP,HSS,HSS
ENSG00000161970,RPL26,796,SSD,30.95,2718,Dominant,LECA,441,redundant,3,VIP,HSS,HSS
ENSG00000161973,CCDC42,435,SSD,52.78,302,None,LECA,8436,redundant,4,VIP,HSS,HSS
ENSG00000161980,POLR3K,796,SSD,25.27,1524,Unknown,LECA,799,intermittent,4,Not,HSS,HSS
ENSG00000161981,SNRNP25,615,Singleton,16.67,616,None,Singleton,0,redundant,1,Not,HSS,HSS
ENSG00000161996,WDR90,615,SSD,86.02,2050,Unknown,LECA,807,redundant,4,Not,HSS,HSS
ENSG00000161999,JMJD8,796,SSD,81.76,214,None,Bilateria,914,redundant,4,Not,HSS,HSS
ENSG00000162004,CCDC78,105,Singleton,90.35,418,Dominant,Singleton,0,intermittent,4,Not,HSS,HSS
ENSG00000162009,SSTR5,615,Ohnolog,46.48,1464,Unknown,Bilateria,1310,redundant,4,Not,HSS,HSS
ENSG00000162032,SPSB3,796,SSD,68.07,654,Unknown,LECA,3174,redundant,4,Not,HSS,HSS
ENSG00000162039,MEIOB,796,Singleton,50.09,0,Recessive,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000162062,TEDC2,105,Singleton,NA,302,None,Singleton,0,redundant,2,Not,HSS,HSS
ENSG00000162063,CCNF,615,SSD,48.92,3208,Unknown,LECA,2473,redundant,1,Not,HSS,HSS
ENSG00000162065,TBC1D24,413,SSD,55.45,0,Both,Simiiformes,8446,redundant,4,Not,HSS,HSS
ENSG00000162066,AMDHD2,796,SSD,64.17,632,None,Homininae,8447,intermittent,4,Not,HSS,HSS
ENSG00000162068,NTN3,796,Ohnolog,75.14,582,Unknown,LECA,484,critical,4,Not,HSS,HSS
ENSG00000162069,BICDL2,413,Ohnolog,NA,226,Unknown,LECA,464,redundant,4,Not,HSS,HSS
ENSG00000162073,PAQR4,615,SSD,45.1,496,Unknown,LECA,137,redundant,4,Not,HSS,HSS
ENSG00000162076,FLYWCH2,96,SSD,88.11,142,None,Eutheria,648,redundant,4,Not,HSS,HSS
ENSG00000162078,ZG16B,43,Singleton,99.89,260,None,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000162086,ZNF75A,105,SSD,61.6,570,Unknown,LECA,109,redundant,4,Not,HSS,HSS
ENSG00000162104,ADCY9,796,SSD,38.15,2268,Unknown,LECA,678,redundant,1,VIP,HSS,HSS
ENSG00000162105,SHANK2,105,Ohnolog,45.57,4200,Unknown,Bilateria,8410,redundant,1,Not,HSS,HSS
ENSG00000162129,CLPB,615,Singleton,17.67,3580,Recessive,Singleton,0,redundant,4,VIP,HSS,HSS
ENSG00000162139,NEU3,413,SSD,74.46,544,Unknown,Vertebrata,3582,redundant,1,Not,HSS,HSS
ENSG00000162144,CYB561A3,435,SSD,62.04,356,None,LECA,182,redundant,4,Not,HSS,HSS
ENSG00000162148,PPP1R32,413,Singleton,79.66,246,None,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000162174,ASRGL1,796,SSD,74.89,746,None,LECA,448,redundant,4,Not,HSS,HSS
ENSG00000162188,GNG3,615,SSD,16.02,2548,None,Bilateria,4741,intermittent,2,Not,HSS,HSS
ENSG00000162191,UBXN1,796,SSD,37.85,900,Unknown,LECA,1189,redundant,2,VIP,HSS,HSS
ENSG00000162194,LBHD1,105,SSD,62.93,102,None,Gnathostomata,8460,redundant,4,Not,HSS,HSS
ENSG00000162222,TTC9C,435,Ohnolog,32.81,322,None,LECA,40,redundant,4,Not,HSS,HSS
ENSG00000162227,TAF6L,615,SSD,47.39,968,None,LECA,2667,redundant,4,VIP,HSS,HSS
ENSG00000162231,NXF1,158,SSD,34.1,2490,Unknown,Vertebrata,4678,redundant,1,VIP,HSS,HSS
ENSG00000162236,STX5,796,SSD,17.5,1460,Unknown,LECA,1231,critical,2,Not,HSS,HSS
ENSG00000162244,RPL29,43,Singleton,54.35,2038,Unknown,Singleton,0,intermittent,3,VIP,HSS,HSS
ENSG00000162267,ITIH3,615,Ohnolog,56.66,1188,Unknown,Chordata,614,redundant,4,VIP,HSS,HSS
ENSG00000162298,SYVN1,615,SSD,35.48,1520,Unknown,LECA,6957,redundant,4,VIP,HSS,HSS
ENSG00000162300,ZFPL1,796,Singleton,48.36,476,None,Singleton,0,redundant,3,VIP,HSS,HSS
ENSG00000162302,RPS6KA4,435,Ohnolog,58.26,1150,Unknown,LECA,944,redundant,3,Not,HSS,HSS
ENSG00000162337,LRP5,615,Ohnolog,8.86,2000,None,LECA,898,intermittent,4,Not,HSS,HSS
ENSG00000162341,TPCN2,615,SSD,77.23,920,None,LECA,111,redundant,4,Not,Intermediate,HSS
ENSG00000162344,FGF19,615,SSD,59.39,2164,Unknown,Bilateria,906,redundant,4,Not,HSS,HSS
ENSG00000162365,CYP4A22,73,SSD,88.94,982,Unknown,LECA,5989,intermittent,4,Not,HSS,HSS
ENSG00000162366,PDZK1IP1,351,SSD,66.98,774,Unknown,Euteleostomi,1692,intermittent,4,Not,HSS,HSS
ENSG00000162367,TAL1,615,SSD,20.09,1696,Unknown,Bilateria,2436,redundant,1,VIP,HSS,HSS
ENSG00000162368,CMPK1,796,SSD,19.29,1756,Unknown,LECA,38,redundant,1,Not,HSS,HSS
ENSG00000162373,BEND5,435,Singleton,14.46,230,None,Singleton,0,redundant,2,Not,HSS,HSS
ENSG00000162374,ELAVL4,796,Ohnolog,1.89,3054,Unknown,LECA,786,redundant,1,Not,HSS,HSS
ENSG00000162377,COA7,796,Singleton,32.71,688,Recessive,Singleton,0,redundant,1,VIP,Strict,ASN
ENSG00000162378,ZYG11B,796,SSD,24.79,350,None,Bilateria,8301,redundant,4,Not,HSS,HSS
ENSG00000162383,SLC1A7,615,Ohnolog,42.81,1736,None,Bilateria,1205,redundant,4,Not,HSS,HSS
ENSG00000162384,CZIB,796,Singleton,NA,418,None,Singleton,0,redundant,1,Not,HSS,HSS
ENSG00000162385,MAGOH,796,SSD,7.86,2370,Unknown,LECA,3118,intermittent,4,VIP,HSS,HSS
ENSG00000162390,ACOT11,176,Ohnolog,54.52,832,Unknown,Chordata,1714,redundant,4,Not,HSS,HSS
ENSG00000162391,FAM151A,615,Ohnolog,82.1,536,None,LECA,7547,redundant,4,Not,HSS,HSS
ENSG00000162396,PARS2,796,SSD,58.53,1824,Recessive,Opisthokonta,3384,redundant,1,Not,HSS,HSS
ENSG00000162399,BSND,311,Singleton,78.77,0,Recessive,Singleton,0,redundant,3,Not,HSS,HSS
ENSG00000162402,USP24,615,SSD,20.31,1630,Unknown,LECA,438,redundant,3,VIP,HSS,HSS
ENSG00000162407,PLPP3,435,Ohnolog,NA,1298,Unknown,LECA,821,redundant,2,Not,HSS,HSS
ENSG00000162408,NOL9,615,SSD,84.4,978,None,Opisthokonta,8485,redundant,4,VIP,HSS,HSS
ENSG00000162409,PRKAA2,796,Ohnolog,24.24,3506,Unknown,LECA,1042,redundant,4,Not,HSS,HSS
ENSG00000162413,KLHL21,615,SSD,45.34,1154,Unknown,LECA,24,redundant,4,Not,HSS,HSS
ENSG00000162415,ZSWIM5,615,Ohnolog,34.25,412,None,Bilateria,4980,redundant,4,Not,HSS,HSS
ENSG00000162419,GMEB1,435,SSD,20.12,558,Unknown,Vertebrata,2020,redundant,4,VIP,HSS,HSS
ENSG00000162426,SLC45A1,435,Ohnolog,57.66,1252,Recessive,Chordata,351,redundant,3,Not,HSS,HSS
ENSG00000162430,SELENON,311,SSD,NA,480,Both,LECA,7356,redundant,1,VIP,HSS,HSS
ENSG00000162433,AK4,435,Ohnolog,55.14,1604,Unknown,LECA,38,redundant,4,VIP,HSS,HSS
ENSG00000162434,JAK1,435,Ohnolog,14.64,3814,Unknown,LECA,5,redundant,4,VIP,HSS,HSS
ENSG00000162437,RAVER2,351,Ohnolog,66.25,228,Unknown,LECA,763,intermittent,4,Not,HSS,HSS
ENSG00000162438,CTRC,796,Ohnolog,77.52,772,Dominant,LECA,8495,redundant,3,Not,HSS,HSS
ENSG00000162441,LZIC,615,SSD,20.35,262,Unknown,Bilateria,8496,redundant,4,Not,HSS,HSS
ENSG00000162444,RBP7,615,Ohnolog,66.12,460,None,Bilateria,3437,intermittent,2,Not,HSS,HSS
ENSG00000162458,FBLIM1,435,Ohnolog,69.1,1368,Unknown,LECA,6874,redundant,4,Not,HSS,HSS
ENSG00000162482,AKR7A3,158,SSD,78.1,666,Unknown,LECA,579,redundant,3,Not,HSS,HSS
ENSG00000162490,DRAXIN,435,Singleton,70.15,452,Unknown,Singleton,0,redundant,2,Not,HSS,HSS
ENSG00000162493,PDPN,96,Singleton,83.14,1332,Unknown,Singleton,0,intermittent,2,VIP,HSS,HSS
ENSG00000162496,DHRS3,615,SSD,18.45,1058,Unknown,LECA,371,critical,3,Not,HSS,HSS
ENSG00000162510,MATN1,435,SSD,37.55,842,Unknown,LECA,1906,intermittent,2,Not,HSS,HSS
ENSG00000162511,LAPTM5,413,SSD,47.6,1408,Unknown,Vertebrata,860,intermittent,4,Not,HSS,HSS
ENSG00000162512,SDC3,435,Ohnolog,43.63,1052,Both,Bilateria,3630,intermittent,3,VIP,HSS,HSS
ENSG00000162517,PEF1,435,SSD,59.1,710,Unknown,LECA,295,redundant,4,VIP,HSS,HSS
ENSG00000162520,SYNC,435,Singleton,80.32,334,Unknown,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000162521,RBBP4,435,SSD,4.31,4246,None,LECA,536,redundant,1,VIP,HSS,HSS
ENSG00000162522,KIAA1522,435,SSD,67.99,330,None,Vertebrata,5628,redundant,1,Not,Strict,ASN
ENSG00000162526,TSSK3,413,SSD,27.96,2306,Unknown,LECA,1042,redundant,4,Not,HSS,HSS
ENSG00000162542,TMCO4,796,Singleton,62.01,426,None,Singleton,0,redundant,2,VIP,HSS,HSS
ENSG00000162543,UBXN10,435,SSD,81.33,266,Unknown,LECA,2393,redundant,4,Not,HSS,HSS
ENSG00000162545,CAMK2N1,435,SSD,41.54,798,Unknown,Euteleostomi,8511,redundant,3,Not,HSS,HSS
ENSG00000162551,ALPL,435,Ohnolog,0.11,2460,Both,Vertebrata,8512,intermittent,4,Not,HSS,HSS
ENSG00000162552,WNT4,615,SSD,28.25,2498,Both,Bilateria,19,redundant,4,Not,HSS,HSS
ENSG00000162571,TTLL10,615,SSD,87.08,642,None,LECA,1842,redundant,4,Not,HSS,HSS
ENSG00000162572,SCNN1D,413,SSD,92.82,528,Unknown,Bilateria,972,redundant,4,Not,HSS,HSS
ENSG00000162576,MXRA8,435,SSD,70.23,1112,Unknown,Chordata,326,redundant,4,VIP,HSS,HSS
ENSG00000162585,FAAP20,0,Singleton,NA,226,Unknown,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000162591,MEGF6,351,SSD,77.13,628,Unknown,LECA,6950,redundant,2,Not,HSS,HSS
ENSG00000162592,CCDC27,311,SSD,96.44,84,None,LECA,6563,intermittent,4,Not,Intermediate,HSS
ENSG00000162594,IL23R,105,SSD,65.28,1536,Unknown,Vertebrata,100,redundant,4,Not,HSS,HSS
ENSG00000162595,DIRAS3,105,SSD,90.89,2884,Unknown,LECA,114,redundant,2,Not,HSS,HSS
ENSG00000162598,C1orf87,413,Singleton,NA,344,None,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000162599,NFIA,796,Ohnolog,0.28,1380,Dominant,Vertebrata,191,intermittent,4,VIP,HSS,HSS
ENSG00000162600,OMA1,615,Singleton,76.86,1250,Unknown,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000162601,MYSM1,435,Ohnolog,43.17,3822,Recessive,LECA,187,intermittent,4,Not,HSS,HSS
ENSG00000162604,TM2D1,796,SSD,48.46,432,Unknown,Bilateria,8523,redundant,4,Not,HSS,HSS
ENSG00000162607,USP1,413,SSD,4.1,2176,Unknown,LECA,438,redundant,2,Not,HSS,HSS
ENSG00000162613,FUBP1,615,Ohnolog,7.23,2178,Unknown,LECA,1025,redundant,4,VIP,HSS,HSS
ENSG00000162614,NEXN,615,SSD,14.3,984,Dominant,LECA,429,redundant,4,Not,HSS,HSS
ENSG00000162616,DNAJB4,413,Ohnolog,17.93,1572,Unknown,LECA,1556,intermittent,2,VIP,HSS,HSS
ENSG00000162620,LRRIQ3,311,SSD,79.06,1110,Unknown,LECA,227,redundant,4,Not,HSS,HSS
ENSG00000162623,TYW3,615,SSD,52.78,462,Unknown,Opisthokonta,4660,redundant,2,Not,HSS,HSS
ENSG00000162624,LHX8,615,Ohnolog,6.29,1702,Unknown,LECA,348,redundant,2,Not,HSS,HSS
ENSG00000162627,SNX7,435,Ohnolog,38.9,1020,Unknown,LECA,22,intermittent,4,VIP,HSS,HSS
ENSG00000162630,B3GALT2,615,SSD,30.58,538,Unknown,LECA,7944,critical,3,Not,HSS,HSS
ENSG00000162631,NTNG1,435,Ohnolog,3.49,1818,Unknown,LECA,484,redundant,4,Not,HSS,HSS
ENSG00000162636,FAM102B,311,Ohnolog,30.56,296,None,Bilateria,8536,redundant,4,Not,HSS,HSS
ENSG00000162639,HENMT1,796,Singleton,87.99,652,Unknown,Singleton,0,redundant,4,VIP,HSS,HSS
ENSG00000162641,AKNAD1,105,SSD,88.35,232,None,Gnathostomata,2740,redundant,3,Not,HSS,HSS
ENSG00000162642,C1orf52,435,Singleton,NA,110,None,Singleton,0,redundant,2,VIP,HSS,HSS
ENSG00000162643,WDR63,615,SSD,64.74,548,Unknown,LECA,1144,redundant,1,Not,HSS,HSS
ENSG00000162645,GBP2,96,SSD,87.39,1186,Unknown,LECA,3775,intermittent,4,VIP,HSS,HSS
ENSG00000162650,ATXN7L2,435,Ohnolog,27.02,138,None,Opisthokonta,1437,intermittent,4,Not,HSS,HSS
ENSG00000162664,ZNF326,435,SSD,28.77,724,Unknown,Gnathostomata,244,redundant,4,VIP,HSS,HSS
ENSG00000162670,BRINP3,435,SSD,16.41,860,Unknown,Vertebrata,1191,redundant,4,Not,HSS,HSS
ENSG00000162676,GFI1,796,Ohnolog,28.29,2124,Dominant,LECA,617,critical,4,Not,HSS,HSS
ENSG00000162687,KCNT2,435,SSD,21.35,700,Dominant,LECA,2754,redundant,2,Not,HSS,HSS
ENSG00000162688,AGL,796,Singleton,10.32,1774,Recessive,Singleton,0,redundant,2,Not,HSS,HSS
ENSG00000162692,VCAM1,435,SSD,10.42,3492,Unknown,LECA,320,redundant,3,Not,HSS,HSS
ENSG00000162694,EXTL2,435,Ohnolog,44.14,466,Unknown,LECA,267,redundant,4,Not,HSS,HSS
ENSG00000162695,SLC30A7,796,SSD,19.64,688,Unknown,Opisthokonta,2342,redundant,4,VIP,HSS,HSS
ENSG00000162702,ZNF281,435,SSD,29.37,770,None,LECA,261,redundant,4,VIP,HSS,HSS
ENSG00000162704,ARPC5,615,Ohnolog,29.75,1362,Unknown,LECA,5856,redundant,1,Not,HSS,HSS
ENSG00000162706,CADM3,435,SSD,38.55,1966,Unknown,Bilateria,1002,redundant,4,Not,HSS,HSS
ENSG00000162711,NLRP3,73,SSD,75.44,2682,Dominant,LECA,350,redundant,4,VIP,HSS,HSS
ENSG00000162714,ZNF496,158,SSD,81.67,512,Unknown,LECA,1339,redundant,1,Not,HSS,HSS
ENSG00000162722,TRIM58,158,SSD,82.83,1026,None,LECA,1247,redundant,4,Not,HSS,HSS
ENSG00000162728,KCNJ9,615,Ohnolog,34.38,2484,Unknown,LECA,3580,redundant,4,Not,HSS,HSS
ENSG00000162729,IGSF8,413,SSD,68.18,776,Unknown,Gnathostomata,5437,redundant,4,Not,HSS,HSS
ENSG00000162733,DDR2,413,Ohnolog,23.85,1048,Both,LECA,386,intermittent,4,VIP,HSS,HSS
ENSG00000162734,PEA15,435,Singleton,16.75,1334,Unknown,Singleton,0,redundant,2,Not,HSS,HSS
ENSG00000162735,PEX19,796,SSD,29.43,1122,Recessive,Eutheria,8561,redundant,3,VIP,HSS,HSS
ENSG00000162736,NCSTN,796,Singleton,42.03,1304,Dominant,Singleton,0,redundant,2,Not,HSS,HSS
ENSG00000162738,VANGL2,796,Ohnolog,8.7,1620,Dominant,Vertebrata,8562,redundant,1,VIP,HSS,HSS
ENSG00000162739,SLAMF6,105,SSD,98.48,1082,Unknown,Gnathostomata,382,redundant,1,Not,HSS,HSS
ENSG00000162747,FCGR3B,105,SSD,93.56,1266,Unknown,Gnathostomata,988,redundant,4,Not,Intermediate,HSS
ENSG00000162755,KLHDC9,413,SSD,67.87,956,Unknown,LECA,444,redundant,4,Not,HSS,HSS
ENSG00000162757,C1orf74,435,Singleton,NA,50,None,Singleton,0,redundant,4,Not,Strict,ASN
ENSG00000162761,LMX1A,615,Ohnolog,3.24,1604,Unknown,LECA,348,redundant,4,Not,HSS,HSS
ENSG00000162763,LRRC52,435,Ohnolog,75.56,1086,Unknown,LECA,1888,redundant,4,Not,HSS,HSS
ENSG00000162769,FLVCR1,796,Ohnolog,50.24,720,Recessive,Bilateria,3963,redundant,4,VIP,HSS,HSS
ENSG00000162772,ATF3,615,Ohnolog,3.99,2712,Unknown,Bilateria,1079,intermittent,3,VIP,Strict,ASN
ENSG00000162775,RBM15,435,Ohnolog,13.64,1340,Unknown,LECA,763,redundant,3,VIP,HSS,HSS
ENSG00000162777,DENND2D,615,SSD,38.81,546,Unknown,LECA,7073,redundant,4,Not,HSS,HSS
ENSG00000162779,AXDND1,435,Singleton,75.2,122,None,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000162782,TDRD5,413,SSD,59.15,1730,Unknown,LECA,1685,redundant,4,Not,HSS,HSS
ENSG00000162783,IER5,435,SSD,72.53,558,Unknown,Euteleostomi,8352,intermittent,4,Not,HSS,HSS
ENSG00000162804,SNED1,435,SSD,69.88,926,Unknown,LECA,1033,redundant,2,Not,Strict,ASN
ENSG00000162813,BPNT1,796,SSD,43.59,624,Unknown,LECA,2357,intermittent,4,Not,HSS,HSS
ENSG00000162814,SPATA17,615,Singleton,62.44,342,Unknown,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000162817,C1orf115,311,Singleton,NA,226,None,Singleton,0,redundant,2,Not,HSS,HSS
ENSG00000162819,BROX,796,Singleton,34.05,268,None,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000162836,ACP6,435,SSD,61.72,706,Unknown,LECA,296,redundant,4,Not,HSS,HSS
ENSG00000162849,KIF26B,435,Ohnolog,31.3,1854,Unknown,LECA,592,redundant,4,Not,HSS,HSS
ENSG00000162851,TFB2M,615,SSD,85.63,2934,Unknown,LECA,399,intermittent,4,VIP,HSS,HSS
ENSG00000162852,CNST,435,Singleton,67.45,234,Unknown,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000162869,PPP1R21,615,Singleton,37.35,290,Unknown,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000162873,KLHDC8A,158,SSD,32.02,396,Unknown,LECA,24,redundant,3,Not,HSS,HSS
ENSG00000162877,PM20D1,615,SSD,63.2,1190,Unknown,LECA,3492,redundant,4,Not,HSS,HSS
ENSG00000162878,PKDCC,615,SSD,50.47,2422,Unknown,LECA,5586,redundant,4,Not,HSS,HSS
ENSG00000162881,OXER1,435,SSD,89.85,938,None,Vertebrata,4044,redundant,4,Not,HSS,HSS
ENSG00000162882,HAAO,796,Singleton,43.87,1132,Recessive,Singleton,0,redundant,2,Not,HSS,HSS
ENSG00000162885,B3GALNT2,615,SSD,60.43,318,Recessive,LECA,7944,redundant,4,Not,HSS,HSS
ENSG00000162889,MAPKAPK2,615,Ohnolog,22.89,1102,Unknown,LECA,1141,redundant,4,VIP,HSS,HSS
