Family_id,Total_members,Quarter,Gene_id,Gene_Name,Ortho_Age,Paralog_status,Haplosufficiency_Rank,PPI_connectivity,Disease_Association,Family_Root,Family_ID
423,16,4,ENSG00000107130,NCS1,615,SSD,12.86,3034,Unknown,LECA,423
423,16,4,ENSG00000115756,HPCAL1,615,Ohnolog,26.18,2260,Unknown,LECA,423
4246,5,1.25,ENSG00000173598,NUDT4,796,SSD,29.65,1114,None,Bilateria,4246
4248,16,4,ENSG00000180828,BHLHE22,615,Ohnolog,26.34,1682,Unknown,Bilateria,4248
4248,16,4,ENSG00000205927,OLIG2,615,SSD,17.29,2524,Unknown,Bilateria,4248
4248,16,4,ENSG00000125533,BHLHE23,615,Ohnolog,76.49,386,Unknown,Bilateria,4248
4248,16,4,ENSG00000180535,BHLHA15,615,SSD,69.85,782,Unknown,Bilateria,4248
425,7,1.75,ENSG00000197769,MAP1LC3C,615,SSD,74.2,1166,None,LECA,425
4250,7,1.75,ENSG00000147119,CHST7,615,Ohnolog,64.38,422,Unknown,Bilateria,4250
426,10,2.5,ENSG00000183801,OLFML1,615,SSD,51.75,628,None,LECA,426
426,10,2.5,ENSG00000034971,MYOC,615,SSD,48.4,1388,Dominant,LECA,426
427,5,1.25,ENSG00000183230,CTNNA3,796,SSD,2.58,2240,Dominant,Bilateria,427
429,6,1.5,ENSG00000162614,NEXN,615,SSD,14.3,984,Dominant,LECA,429
43,23,5.75,ENSG00000004660,CAMKK1,796,Ohnolog,49.01,1462,None,LECA,43
43,23,5.75,ENSG00000118046,STK11,796,SSD,15.32,4276,Dominant,LECA,43
43,23,5.75,ENSG00000134072,CAMK1,796,Ohnolog,18.73,2522,Unknown,LECA,43
43,23,5.75,ENSG00000147613,PSKH2,796,Ohnolog,73.37,1038,None,LECA,43
43,23,5.75,ENSG00000183049,CAMK1D,796,Ohnolog,21.18,2828,Unknown,LECA,43
430,8,2,ENSG00000163625,WDFY3,796,SSD,21.08,2388,Dominant,LECA,430
430,8,2,ENSG00000160796,NBEAL2,615,Ohnolog,56.7,958,Recessive,LECA,430
433,4,1,ENSG00000102265,TIMP1,615,SSD,17.12,2978,Unknown,Bilateria,433
434,8,2,ENSG00000176248,ANAPC2,796,SSD,47.91,2046,Unknown,LECA,434
434,8,2,ENSG00000139842,CUL4A,796,Ohnolog,34.36,2900,Unknown,LECA,434
435,12,3,ENSG00000102531,FNDC3A,615,Ohnolog,5.42,1372,Unknown,Bilateria,435
435,12,3,ENSG00000075420,FNDC3B,615,Ohnolog,19.52,1066,Unknown,Bilateria,435
435,12,3,ENSG00000124006,OBSL1,615,SSD,60.26,1162,Recessive,Bilateria,435
4352,10,2.5,ENSG00000168703,WFDC12,311,SSD,99.74,154,Unknown,Bilateria,4352
4352,10,2.5,ENSG00000124107,SLPI,311,SSD,93.54,1310,Unknown,Bilateria,4352
4357,4,1,ENSG00000124120,TTPAL,796,Ohnolog,44.49,464,None,Opisthokonta,4357
437,4,1,ENSG00000187714,SLC18A3,796,SSD,40.41,1506,Recessive,Opisthokonta,437
438,73,18.25,ENSG00000170242,USP47,796,SSD,12.46,1592,Unknown,LECA,438
438,73,18.25,ENSG00000124422,USP22,796,SSD,61.3,1388,Unknown,LECA,438
438,73,18.25,ENSG00000135093,USP30,796,SSD,50.57,1026,Unknown,LECA,438
438,73,18.25,ENSG00000138592,USP8,796,SSD,26.09,2132,Unknown,LECA,438
438,73,18.25,ENSG00000101557,USP14,796,SSD,4.57,2002,Unknown,LECA,438
438,73,18.25,ENSG00000187555,USP7,796,SSD,6.46,3166,Unknown,LECA,438
438,73,18.25,ENSG00000124486,USP9X,615,SSD,3.82,2734,Both,LECA,438
438,73,18.25,ENSG00000140455,USP3,615,SSD,16.75,1336,Unknown,LECA,438
438,73,18.25,ENSG00000164663,USP49,615,Ohnolog,27.59,986,None,LECA,438
438,73,18.25,ENSG00000156256,USP16,615,Ohnolog,50.03,1106,Unknown,LECA,438
438,73,18.25,ENSG00000136878,USP20,615,Ohnolog,37.23,1300,Unknown,LECA,438
438,73,18.25,ENSG00000103194,USP10,615,SSD,57.59,2336,Unknown,LECA,438
438,73,18.25,ENSG00000162402,USP24,615,SSD,20.31,1630,Unknown,LECA,438
438,73,18.25,ENSG00000103404,USP31,615,Ohnolog,57.26,612,None,LECA,438
438,73,18.25,ENSG00000172046,USP19,615,SSD,32.48,1414,Unknown,LECA,438
438,73,18.25,ENSG00000135913,USP37,615,SSD,21.91,1118,None,LECA,438
438,73,18.25,ENSG00000170185,USP38,615,Ohnolog,30.95,1032,Unknown,LECA,438
438,73,18.25,ENSG00000114374,USP9Y,615,SSD,69.25,0,Unknown,LECA,438
439,5,1.25,ENSG00000036828,CASR,615,SSD,3.37,2086,Both,Chordata,439
44,5,1.25,ENSG00000004700,RECQL,796,SSD,25.01,1822,Unknown,LECA,44
440,25,6.25,ENSG00000131462,TUBG1,796,SSD,7.29,3028,Dominant,LECA,440
440,25,6.25,ENSG00000137267,TUBB2A,796,SSD,20.26,3374,Dominant,LECA,440
440,25,6.25,ENSG00000137285,TUBB2B,796,SSD,24.97,3298,Dominant,LECA,440
440,25,6.25,ENSG00000152086,TUBA3E,615,SSD,73.71,2718,None,LECA,440
440,25,6.25,ENSG00000127824,TUBA4A,615,SSD,22.12,3398,Dominant,LECA,440
440,25,6.25,ENSG00000183785,TUBA8,615,SSD,42.62,2896,Recessive,LECA,440
4431,10,2.5,ENSG00000184897,H1FX,615,SSD,70.61,1128,Unknown,Bilateria,4431
4431,10,2.5,ENSG00000189060,H1F0,615,SSD,34.29,2528,Unknown,Bilateria,4431
4432,6,1.5,ENSG00000143748,NVL,796,SSD,48.03,2002,Unknown,LECA,4432
444,11,2.75,ENSG00000037637,FBXO42,796,SSD,31.72,1166,Unknown,LECA,444
444,11,2.75,ENSG00000099949,LZTR1,796,SSD,32.82,0,Both,LECA,444
4441,93,23.25,ENSG00000184933,OR6A2,435,SSD,68.77,306,Unknown,Euteleostomi,4441
4441,93,23.25,ENSG00000243729,OR5V1,435,SSD,88.86,260,None,Euteleostomi,4441
4441,93,23.25,ENSG00000172640,OR10AD1,435,SSD,71.93,102,None,Euteleostomi,4441
4441,93,23.25,ENSG00000221813,OR6B1,435,SSD,65.87,198,None,Euteleostomi,4441
4441,93,23.25,ENSG00000197532,OR6Y1,435,SSD,75.38,286,None,Euteleostomi,4441
4441,93,23.25,ENSG00000254737,OR10G4,351,SSD,84.22,102,None,Euteleostomi,4441
4441,93,23.25,ENSG00000175398,OR10P1,351,SSD,83.63,156,None,Euteleostomi,4441
4441,93,23.25,ENSG00000206474,OR10C1,351,SSD,84,0,None,Euteleostomi,4441
4441,93,23.25,ENSG00000170782,OR10A4,351,SSD,57.57,318,None,Euteleostomi,4441
4441,93,23.25,ENSG00000177186,OR2M7,311,SSD,92.85,122,None,Euteleostomi,4441
4441,93,23.25,ENSG00000198128,OR2L3,311,SSD,93.89,118,None,Euteleostomi,4441
4441,93,23.25,ENSG00000171054,OR13H1,311,SSD,74.52,158,None,Euteleostomi,4441
4441,93,23.25,ENSG00000177275,OR2AJ1,311,SSD,91.42,48,None,Euteleostomi,4441
4441,93,23.25,ENSG00000234560,OR10G8,311,SSD,78.27,92,None,Euteleostomi,4441
4441,93,23.25,ENSG00000186723,AC114267,311,SSD,NA,90,None,Euteleostomi,4441
4441,93,23.25,ENSG00000198674,OR10G6,311,SSD,70.6,94,None,Euteleostomi,4441
4441,93,23.25,ENSG00000203663,OR2L2,311,SSD,94.03,84,None,Euteleostomi,4441
4441,93,23.25,ENSG00000196248,OR10S1,311,SSD,76.48,176,None,Euteleostomi,4441
4441,93,23.25,ENSG00000236981,OR10G9,311,SSD,80.88,234,None,Euteleostomi,4441
4441,93,23.25,ENSG00000182634,OR10G7,311,SSD,82.11,146,None,Euteleostomi,4441
4441,93,23.25,ENSG00000197454,OR2L5,311,SSD,93.84,72,None,Euteleostomi,4441
4441,93,23.25,ENSG00000171942,OR10H2,311,SSD,86.96,136,None,Euteleostomi,4441
4441,93,23.25,ENSG00000172519,OR10H5,311,SSD,86.17,140,None,Euteleostomi,4441
4443,5,1.25,ENSG00000176148,TCP11L1,615,Ohnolog,58.23,272,None,Opisthokonta,4443
4459,7,1.75,ENSG00000124789,NUP153,413,SSD,24.4,2366,Unknown,LECA,4459
446,4,1,ENSG00000037757,MRI1,796,SSD,70.29,1172,Unknown,LECA,446
4482,4,1,ENSG00000184571,PIWIL3,796,SSD,97.43,720,Unknown,LECA,4482
45,11,2.75,ENSG00000109846,CRYAB,615,Ohnolog,3.63,2882,Both,Bilateria,45
45,11,2.75,ENSG00000106211,HSPB1,615,Ohnolog,40.39,2918,Dominant,Bilateria,45
452,26,6.5,ENSG00000146426,TIAM2,615,Ohnolog,56.43,1400,Unknown,LECA,452
452,26,6.5,ENSG00000129675,ARHGEF6,615,Ohnolog,14.42,1310,Unknown,LECA,452
452,26,6.5,ENSG00000102606,ARHGEF7,615,Ohnolog,25.2,1292,Unknown,LECA,452
452,26,6.5,ENSG00000053524,MCF2L2,615,Ohnolog,63.45,828,None,LECA,452
452,26,6.5,ENSG00000187231,SESTD1,615,SSD,14.88,722,None,LECA,452
452,26,6.5,ENSG00000160293,VAV2,615,Ohnolog,41.61,1704,Unknown,LECA,452
4523,8,2,ENSG00000125538,IL1B,435,SSD,19.73,5390,Dominant,Euteleostomi,4523
4523,8,2,ENSG00000136697,IL1F10,311,SSD,67.08,710,Unknown,Euteleostomi,4523
453,8,2,ENSG00000140511,HAPLN3,615,SSD,75.79,542,None,LECA,453
453,8,2,ENSG00000132702,HAPLN2,435,SSD,59.05,2096,None,LECA,453
4543,6,1.5,ENSG00000198369,SPRED2,615,Ohnolog,17.57,1040,Unknown,Bilateria,4543
455,35,8.75,ENSG00000039068,CDH1,615,Ohnolog,0.51,6448,Dominant,LECA,455
455,35,8.75,ENSG00000129910,CDH15,615,Ohnolog,74.65,1394,Dominant,LECA,455
455,35,8.75,ENSG00000113361,CDH6,615,Ohnolog,5.78,1066,Unknown,LECA,455
455,35,8.75,ENSG00000154162,CDH12,615,Ohnolog,12.98,880,Unknown,LECA,455
455,35,8.75,ENSG00000170558,CDH2,615,Ohnolog,0.55,4356,Unknown,LECA,455
455,35,8.75,ENSG00000099715,PCDH11Y,615,SSD,69.05,0,Unknown,LECA,455
455,35,8.75,ENSG00000102290,PCDH11X,615,Ohnolog,35.17,1724,Unknown,LECA,455
455,35,8.75,ENSG00000079112,CDH17,615,SSD,67.65,3776,Unknown,LECA,455
4555,13,3.25,ENSG00000183340,JRKL,615,SSD,67.58,432,Unknown,LECA,4555
4555,13,3.25,ENSG00000169989,TIGD4,615,SSD,42.38,310,None,LECA,4555
4555,13,3.25,ENSG00000173825,TIGD3,413,SSD,72.81,190,None,LECA,4555
456,9,2.25,ENSG00000051341,POLQ,796,SSD,48.71,1424,Unknown,LECA,456
456,9,2.25,ENSG00000144028,SNRNP200,796,SSD,19.63,2712,Dominant,LECA,456
4570,5,1.25,ENSG00000151892,GFRA1,615,SSD,2.66,1052,Unknown,Bilateria,4570
4575,4,1,ENSG00000129009,ISLR,435,SSD,67.79,1598,Unknown,LECA,4575
4577,12,3,ENSG00000261857,MIA,615,SSD,39.14,292,Unknown,LECA,4577
4577,12,3,ENSG00000268975,MIA-RAB4B,435,SSD,NA,0,None,LECA,4577
4577,12,3,ENSG00000125879,OTOR,435,SSD,30.33,402,Unknown,LECA,4577
4581,4,1,ENSG00000184731,FAM110C,435,SSD,89.16,220,Unknown,Chordata,4581
4588,4,1,ENSG00000137955,RABGGTB,796,SSD,18.35,1482,Unknown,LECA,4588
459,4,1,ENSG00000042062,RIPOR3,615,Ohnolog,NA,104,None,LECA,459
46,4,1,ENSG00000004777,ARHGAP33,615,Ohnolog,56.5,706,Unknown,LECA,46
4611,5,1.25,ENSG00000137822,TUBGCP4,796,SSD,13.88,540,Recessive,LECA,4611
462,4,1,ENSG00000167995,BEST1,615,Ohnolog,51.61,1224,Both,Bilateria,462
4620,4,1,ENSG00000161270,NPHS1,796,SSD,44.89,1804,Recessive,Bilateria,4620
465,15,3.75,ENSG00000143621,ILF2,796,SSD,4.79,2614,None,LECA,465
465,15,3.75,ENSG00000160710,ADAR,615,SSD,43.06,1892,Both,LECA,465
465,15,3.75,ENSG00000040341,STAU2,615,Ohnolog,12.01,732,Unknown,LECA,465
4651,8,2,ENSG00000269791,SSX4B,43,SSD,96.63,334,None,Catarrhini,4651
4651,8,2,ENSG00000268009,SSX4,43,SSD,95.32,344,Unknown,Catarrhini,4651
4661,4,1,ENSG00000126821,SGPP1,615,Ohnolog,58.31,610,Unknown,Opisthokonta,4661
4671,4,1,ENSG00000196976,LAGE3,435,SSD,99.75,488,Recessive,Eutheria,4671
4678,5,1.25,ENSG00000162231,NXF1,158,SSD,34.1,2490,Unknown,Vertebrata,4678
4680,4,1,ENSG00000269058,CALR3,796,SSD,73.69,864,Unknown,LECA,4680
471,72,18,ENSG00000103769,RAB11A,796,Ohnolog,8.03,5426,Unknown,LECA,471
471,72,18,ENSG00000166128,RAB8B,796,SSD,12.55,1712,Unknown,LECA,471
471,72,18,ENSG00000185236,RAB11B,796,Ohnolog,52.03,3764,Dominant,LECA,471
471,72,18,ENSG00000143545,RAB13,796,SSD,37.56,1374,Unknown,LECA,471
471,72,18,ENSG00000138069,RAB1A,796,SSD,3.32,2720,Unknown,LECA,471
471,72,18,ENSG00000080371,RAB21,796,SSD,13.26,1424,Unknown,LECA,471
471,72,18,ENSG00000119396,RAB14,796,SSD,7.4,3206,Unknown,LECA,471
471,72,18,ENSG00000171570,RAB4B-EGLN2,796,Ohnolog,NA,0,None,LECA,471
471,72,18,ENSG00000175582,RAB6A,796,Ohnolog,11.79,2106,Unknown,LECA,471
471,72,18,ENSG00000112210,RAB23,796,SSD,19.01,1140,Recessive,LECA,471
471,72,18,ENSG00000075785,RAB7A,796,SSD,32.78,3504,Dominant,LECA,471
471,72,18,ENSG00000267261,AC099811,796,SSD,NA,4424,None,LECA,471
471,72,18,ENSG00000100228,RAB36,796,Ohnolog,73.09,1264,Unknown,LECA,471
471,72,18,ENSG00000285641,AL358472,796,SSD,NA,0,None,LECA,471
471,72,18,ENSG00000167578,RAB4B,796,Ohnolog,53.29,2816,Unknown,LECA,471
471,72,18,ENSG00000154917,RAB6B,796,Ohnolog,32.75,2538,Unknown,LECA,471
471,72,18,ENSG00000129472,RAB2B,796,SSD,22.49,2978,Unknown,LECA,471
471,72,18,ENSG00000104388,RAB2A,796,SSD,11.01,3440,Unknown,LECA,471
4737,4,1,ENSG00000137075,RNF38,615,SSD,8.13,866,Unknown,LECA,4737
474,7,1.75,ENSG00000204590,GNL1,796,SSD,44.6,1684,Unknown,LECA,474
4741,11,2.75,ENSG00000242616,GNG10,796,SSD,46.79,1574,Unknown,Bilateria,4741
4741,11,2.75,ENSG00000174021,GNG5,796,SSD,21.44,1624,Unknown,Bilateria,4741
4756,6,1.5,ENSG00000145879,SPINK7,158,SSD,55.31,384,Unknown,Euteleostomi,4756
476,26,6.5,ENSG00000091879,ANGPT2,615,SSD,8.36,1938,Unknown,LECA,476
476,26,6.5,ENSG00000101280,ANGPT4,615,Ohnolog,72.08,750,Unknown,LECA,476
476,26,6.5,ENSG00000041982,TNC,615,Ohnolog,3.7,1622,Dominant,LECA,476
476,26,6.5,ENSG00000171557,FGG,615,Ohnolog,52.44,2096,Recessive,LECA,476
476,26,6.5,ENSG00000171564,FGB,615,Ohnolog,48.24,1850,Recessive,LECA,476
476,26,6.5,ENSG00000167772,ANGPTL4,615,SSD,64.29,2154,Dominant,LECA,476
4761,4,1,ENSG00000283809,AC007326,796,SSD,NA,0,None,Hominoidea,4761
4765,4,1,ENSG00000128242,GAL3ST1,615,Ohnolog,65.48,558,Unknown,Chordata,4765
477,9,2.25,ENSG00000152219,ARL14EP,615,SSD,20.84,328,Unknown,Bilateria,477
477,9,2.25,ENSG00000258064,AC073612,615,SSD,NA,0,None,Bilateria,477
4770,4,1,ENSG00000128271,ADORA2A,615,Ohnolog,31.87,3360,Unknown,Vertebrata,4770
4774,6,1.5,ENSG00000167617,CDC42EP5,615,SSD,84.42,338,Unknown,LECA,4774
4783,8,2,ENSG00000254709,IGLL5,311,SSD,94.93,2382,None,Gnathostomata,4783
4783,8,2,ENSG00000128322,IGLL1,311,SSD,81.01,546,Recessive,Gnathostomata,4783
479,4,1,ENSG00000117479,SLC19A2,615,Ohnolog,50.55,948,Recessive,Vertebrata,479
4797,5,1.25,ENSG00000176165,FOXG1,615,SSD,3.12,3050,Dominant,Bilateria,4797
48,5,1.25,ENSG00000152256,PDK1,796,Ohnolog,21.57,1808,Unknown,LECA,48
4814,4,1,ENSG00000177034,MTX3,796,Ohnolog,17.71,512,None,Bilateria,4814
4817,8,2,ENSG00000139631,CSAD,796,Ohnolog,53.63,1152,Unknown,Opisthokonta,4817
4817,8,2,ENSG00000166224,SGPL1,796,SSD,25.82,1452,Recessive,Opisthokonta,4817
483,7,1.75,ENSG00000042753,AP2S1,796,SSD,37.41,1382,Dominant,LECA,483
4831,7,1.75,ENSG00000163380,LMOD3,615,Ohnolog,58.24,588,Recessive,LECA,4831
484,29,7.25,ENSG00000162068,NTN3,796,Ohnolog,75.14,582,Unknown,LECA,484
484,29,7.25,ENSG00000065320,NTN1,796,Ohnolog,2.47,2034,Dominant,LECA,484
484,29,7.25,ENSG00000107518,ATRNL1,615,Ohnolog,6.21,1182,Unknown,LECA,484
484,29,7.25,ENSG00000144339,TMEFF2,615,SSD,5.56,1486,Unknown,LECA,484
484,29,7.25,ENSG00000105429,MEGF8,615,SSD,52.38,474,Recessive,LECA,484
484,29,7.25,ENSG00000172037,LAMB2,615,Ohnolog,32.51,1164,Recessive,LECA,484
484,29,7.25,ENSG00000074527,NTN4,615,SSD,26.83,690,Unknown,LECA,484
4855,4,1,ENSG00000129167,TPH1,796,Ohnolog,6.99,1992,Unknown,Bilateria,4855
486,14,3.5,ENSG00000114200,BCHE,796,Ohnolog,14.36,1992,Unknown,LECA,486
486,14,3.5,ENSG00000087085,ACHE,435,Ohnolog,17.93,2426,None,LECA,486
486,14,3.5,ENSG00000172828,CES3,435,Ohnolog,86.58,848,Unknown,LECA,486
488,4,1,ENSG00000143032,BARHL2,615,Ohnolog,11.48,1584,Unknown,LECA,488
489,5,1.25,ENSG00000188215,DCUN1D3,796,SSD,12.16,586,Unknown,LECA,489
4893,4,1,ENSG00000129521,EGLN3,435,Ohnolog,3.26,1288,Unknown,LECA,4893
4894,7,1.75,ENSG00000185022,MAFF,615,Ohnolog,47.75,974,Unknown,Bilateria,4894
4895,13,3.25,ENSG00000214274,ANG,311,SSD,78.17,1362,Unknown,Euteleostomi,4895
4895,13,3.25,ENSG00000258818,RNASE4,311,SSD,69.45,280,Unknown,Euteleostomi,4895
4895,13,3.25,ENSG00000169413,RNASE6,158,SSD,89.93,1046,Unknown,Euteleostomi,4895
49,23,5.75,ENSG00000166111,SVOP,796,SSD,28.62,1254,Unknown,LECA,49
49,23,5.75,ENSG00000149452,SLC22A8,615,SSD,68.77,798,Unknown,LECA,49
49,23,5.75,ENSG00000157703,SVOPL,615,SSD,56.23,686,Unknown,LECA,49
49,23,5.75,ENSG00000137204,SLC22A7,615,Ohnolog,57.37,946,Unknown,LECA,49
49,23,5.75,ENSG00000259803,SLC22A31,615,SSD,88.43,396,None,LECA,49
490,9,2.25,ENSG00000106443,PHF14,796,SSD,10.67,908,None,LECA,490
490,9,2.25,ENSG00000043143,JADE2,615,Ohnolog,32.8,868,Unknown,LECA,490
491,15,3.75,ENSG00000126603,GLIS2,796,SSD,27.5,1394,Unknown,LECA,491
491,15,3.75,ENSG00000152977,ZIC1,615,Ohnolog,7.94,2650,Dominant,LECA,491
491,15,3.75,ENSG00000139154,AEBP2,435,SSD,17.91,938,Unknown,LECA,491
4914,6,1.5,ENSG00000129862,VCY1B,29,SSD,95.04,0,None,Homininae,4914
492,4,1,ENSG00000109684,CLNK,435,Ohnolog,84.67,590,Unknown,LECA,492
4928,4,1,ENSG00000130962,PRRG1,615,SSD,23.62,212,Unknown,LECA,4928
493,20,5,ENSG00000149295,DRD2,615,Ohnolog,2.43,3486,Unknown,Bilateria,493
493,20,5,ENSG00000170214,ADRA1B,615,Ohnolog,28.52,1776,Unknown,Bilateria,493
493,20,5,ENSG00000043591,ADRB1,615,Ohnolog,9.49,1710,None,Bilateria,493
493,20,5,ENSG00000171873,ADRA1D,615,Ohnolog,42.55,2082,Unknown,Bilateria,493
493,20,5,ENSG00000169252,ADRB2,615,Ohnolog,6.71,2878,Both,Bilateria,493
4970,11,2.75,ENSG00000130368,MAS1,311,SSD,28.09,632,Unknown,Sarcopterygii,4970
4970,11,2.75,ENSG00000175514,GPR152,311,SSD,78.86,226,None,Sarcopterygii,4970
4973,8,2,ENSG00000172728,FUT10,796,SSD,67.3,308,Unknown,LECA,4973
4973,8,2,ENSG00000180549,FUT7,615,SSD,81.13,1050,Unknown,LECA,4973
4980,4,1,ENSG00000214655,ZSWIM8,796,Ohnolog,16.61,256,None,Bilateria,4980
499,15,3.75,ENSG00000155304,HSPA13,796,SSD,31.82,3220,Unknown,LECA,499
499,15,3.75,ENSG00000126803,HSPA2,796,SSD,16.34,3514,Unknown,LECA,499
499,15,3.75,ENSG00000149428,HYOU1,796,SSD,45.58,2904,Recessive,LECA,499
5,33,8.25,ENSG00000061938,TNK2,796,SSD,32.45,1400,Unknown,LECA,5
5,33,8.25,ENSG00000101336,HCK,615,Ohnolog,29.35,3578,Unknown,LECA,5
5,33,8.25,ENSG00000103653,CSK,615,SSD,20.75,2978,Unknown,LECA,5
5,33,8.25,ENSG00000111816,FRK,615,SSD,43.49,3308,Unknown,LECA,5
5,33,8.25,ENSG00000010810,FYN,615,Ohnolog,0.92,4760,Unknown,LECA,5
5,33,8.25,ENSG00000010671,BTK,615,Ohnolog,4.3,4168,Recessive,LECA,5
5,33,8.25,ENSG00000000938,FGR,615,Ohnolog,5.28,3118,Unknown,LECA,5
5,33,8.25,ENSG00000135605,TEC,615,Ohnolog,7.97,1748,Unknown,LECA,5
500,7,1.75,ENSG00000134757,DSG3,435,Ohnolog,67.06,1030,Unknown,LECA,500
502,38,9.5,ENSG00000185115,NSMCE3,311,SSD,NA,1422,Recessive,LECA,502
502,38,9.5,ENSG00000177383,MAGEF1,105,SSD,84.31,208,Unknown,LECA,502
502,38,9.5,ENSG00000189023,MAGEB16,105,SSD,95.69,484,Unknown,LECA,502
502,38,9.5,ENSG00000186675,MAGEE2,105,SSD,82.44,1524,Unknown,LECA,502
502,38,9.5,ENSG00000176774,MAGEB18,105,SSD,88.12,220,None,LECA,502
502,38,9.5,ENSG00000187601,MAGEH1,105,SSD,77.09,454,Unknown,LECA,502
502,38,9.5,ENSG00000102316,MAGED2,105,SSD,58.42,832,Recessive,LECA,502
502,38,9.5,ENSG00000179222,MAGED1,105,SSD,52.85,742,Unknown,LECA,502
502,38,9.5,ENSG00000182636,NDN,105,SSD,32.94,0,Dominant,LECA,502
503,4,1,ENSG00000163328,GPR155,796,SSD,18.26,540,None,LECA,503
5060,7,1.75,ENSG00000188152,NUTM2G,311,SSD,94.42,52,None,Eutheria,5060
5071,4,1,ENSG00000151491,EPS8,615,Ohnolog,19.96,1456,Recessive,Bilateria,5071
5086,5,1.25,ENSG00000214511,HIGD1C,615,SSD,59.5,286,None,LECA,5086
509,29,7.25,ENSG00000084070,SMAP2,796,Ohnolog,18.19,1178,Unknown,LECA,509
509,29,7.25,ENSG00000101199,ARFGAP1,796,SSD,66.43,1870,Unknown,LECA,509
509,29,7.25,ENSG00000153317,ASAP1,615,Ohnolog,18.75,1622,Unknown,LECA,509
509,29,7.25,ENSG00000105963,ADAP1,615,Ohnolog,69.81,1596,Unknown,LECA,509
509,29,7.25,ENSG00000139436,GIT2,615,Ohnolog,25.24,1264,None,LECA,509
509,29,7.25,ENSG00000186635,ARAP1,615,Ohnolog,37.51,1376,Unknown,LECA,509
509,29,7.25,ENSG00000157500,APPL1,615,Ohnolog,0.64,5002,Dominant,LECA,509
5096,5,1.25,ENSG00000185437,SH3BGR,615,Ohnolog,71.44,600,Unknown,Chordata,5096
51,12,3,ENSG00000115657,ABCB6,796,SSD,47.04,1282,None,LECA,51
51,12,3,ENSG00000131269,ABCB7,796,SSD,24.77,1628,Recessive,LECA,51
51,12,3,ENSG00000135776,ABCB10,796,SSD,70.29,1054,Unknown,LECA,51
5104,4,1,ENSG00000258388,PPT2-EGFL8,796,SSD,NA,0,None,LECA,5104
513,11,2.75,ENSG00000074855,ANO8,796,SSD,66.65,766,Unknown,LECA,513
513,11,2.75,ENSG00000171714,ANO5,615,Ohnolog,60.57,564,Both,LECA,513
5151,4,1,ENSG00000187969,ZCCHC13,796,SSD,79.68,596,None,LECA,5151
5166,4,1,ENSG00000131828,PDHA1,796,SSD,35.05,2648,Dominant,LECA,5166
52,51,12.75,ENSG00000125813,PAX1,796,Ohnolog,38.4,1318,Recessive,LECA,52
52,51,12.75,ENSG00000165462,PHOX2A,796,Ohnolog,20.52,880,Recessive,LECA,52
52,51,12.75,ENSG00000116132,PRRX1,796,Ohnolog,4.95,1992,Both,LECA,52
52,51,12.75,ENSG00000009709,PAX7,615,Ohnolog,11.21,2400,Unknown,LECA,52
52,51,12.75,ENSG00000167157,PRRX2,615,Ohnolog,50.05,1452,Unknown,LECA,52
52,51,12.75,ENSG00000105392,CRX,615,Ohnolog,56.39,1386,Dominant,LECA,52
52,51,12.75,ENSG00000198807,PAX9,615,Ohnolog,1.94,1156,Dominant,LECA,52
52,51,12.75,ENSG00000168779,SHOX2,615,SSD,6.78,1484,Unknown,LECA,52
52,51,12.75,ENSG00000069011,PITX1,615,Ohnolog,9.31,1514,Dominant,LECA,52
52,51,12.75,ENSG00000165606,DRGX,615,SSD,36.54,1008,Unknown,LECA,52
52,51,12.75,ENSG00000185960,SHOX,615,SSD,76.05,1474,Unknown,LECA,52
52,51,12.75,ENSG00000174279,EVX2,615,Ohnolog,19.69,724,Unknown,LECA,52
5203,5,1.25,ENSG00000138080,EMILIN1,615,SSD,12.22,570,Unknown,LECA,5203
522,12,3,ENSG00000196591,HDAC2,796,Ohnolog,0.56,6824,Unknown,LECA,522
522,12,3,ENSG00000094631,HDAC6,796,Ohnolog,48.04,5296,Dominant,LECA,522
522,12,3,ENSG00000163517,HDAC11,796,SSD,49.65,2744,None,LECA,522
5276,6,1.5,ENSG00000139990,DCAF5,796,SSD,35.55,432,Unknown,Bilateria,5276
5288,4,1,ENSG00000156642,NPTN,615,Ohnolog,14.79,950,Unknown,Bilateria,5288
53,52,13,ENSG00000153291,SLC25A27,796,SSD,28.76,470,Unknown,LECA,53
53,52,13,ENSG00000162461,SLC25A34,796,SSD,65.51,308,Unknown,LECA,53
53,52,13,ENSG00000125454,SLC25A19,796,SSD,55.79,708,Recessive,LECA,53
53,52,13,ENSG00000181035,SLC25A42,796,SSD,63.27,590,Recessive,LECA,53
53,52,13,ENSG00000160785,SLC25A44,796,SSD,35.12,226,Unknown,LECA,53
53,52,13,ENSG00000075415,SLC25A3,796,SSD,13.16,2444,Unknown,LECA,53
53,52,13,ENSG00000115840,SLC25A12,796,Ohnolog,9.53,1090,Recessive,LECA,53
53,52,13,ENSG00000197119,SLC25A29,796,SSD,50.81,574,Unknown,LECA,53
53,52,13,ENSG00000151475,SLC25A31,796,SSD,53.28,1448,Unknown,LECA,53
53,52,13,ENSG00000164933,SLC25A32,796,SSD,32.38,768,Recessive,LECA,53
53,52,13,ENSG00000285982,AC012213,796,SSD,NA,0,None,LECA,53
53,52,13,ENSG00000183032,SLC25A21,796,SSD,1.84,636,Unknown,LECA,53
