Gene_ID,AGE_OF_ROOT,FAMILY
ENSG00000188817,LECA,6689
ENSG00000188818,LECA,352
ENSG00000188820,Vertebrata,6047
ENSG00000188822,Chordata,724
ENSG00000188828,Bilateria,262
ENSG00000188833,LECA,586
ENSG00000188859,Gnathostomata,4669
ENSG00000188868,LECA,2582
ENSG00000188869,Bilateria,2308
ENSG00000188877,Chordata,880
ENSG00000188883,Bilateria,883
ENSG00000188886,LECA,343
ENSG00000188906,LECA,113
ENSG00000188909,LECA,112
ENSG00000188910,Chordata,4149
ENSG00000188916,Gnathostomata,12873
ENSG00000188917,Vertebrata,1760
ENSG00000188921,LECA,1048
ENSG00000188937,LECA,256
ENSG00000188984,LECA,3489
ENSG00000188991,LECA,1471
ENSG00000188992,Bilateria,2090
ENSG00000188993,LECA,256
ENSG00000188994,LECA,3751
ENSG00000188996,Eutheria,5746
ENSG00000188997,LECA,5475
ENSG00000189007,LECA,12884
ENSG00000189013,Tetrapoda,1461
ENSG00000189023,LECA,502
ENSG00000189030,Simiiformes,5414
ENSG00000189037,LECA,1217
ENSG00000189042,LECA,404
ENSG00000189043,Vertebrata,9428
ENSG00000189045,Chordata,9409
ENSG00000189050,LECA,5560
ENSG00000189052,Bilateria,2412
ENSG00000189057,Eutheria,9397
ENSG00000189060,Bilateria,4431
ENSG00000189064,Eutheria,871
ENSG00000189067,Bilateria,1520
ENSG00000189068,Tetrapoda,1461
ENSG00000189077,Gnathostomata,12843
ENSG00000189090,Hominoidea,12739
ENSG00000189091,LECA,957
ENSG00000189099,LECA,2286
ENSG00000189108,Chordata,1527
ENSG00000189120,LECA,820
ENSG00000189127,Vertebrata,12905
ENSG00000189132,LECA,1925
ENSG00000189134,LECA,2109
ENSG00000189143,Chordata,279
ENSG00000189144,LECA,89
ENSG00000189152,LECA,905
ENSG00000189157,LECA,3807
ENSG00000189164,LECA,254
ENSG00000189167,Gnathostomata,11746
ENSG00000189169,Euteleostomi,10283
ENSG00000189171,LECA,6689
ENSG00000189180,LECA,89
ENSG00000189181,Euteleostomi,7199
ENSG00000189182,LECA,103
ENSG00000189184,LECA,1287
ENSG00000189186,Bilateria,5276
ENSG00000189190,LECA,89
ENSG00000189195,Gnathostomata,11905
ENSG00000189221,LECA,41
ENSG00000189241,LECA,3930
ENSG00000189252,Simiiformes,12925
ENSG00000189253,LECA,1247
ENSG00000189266,Gnathostomata,7013
ENSG00000189269,Catarrhini,12928
ENSG00000189280,Chordata,4149
ENSG00000189283,Opisthokonta,5874
ENSG00000189298,LECA,109
ENSG00000189299,Opisthokonta,549
ENSG00000189308,LECA,5281
ENSG00000189319,Gnathostomata,4071
ENSG00000189320,Tetrapoda,12935
ENSG00000189326,Simiiformes,12925
ENSG00000189334,LECA,6689
ENSG00000189339,LECA,1237
ENSG00000189350,LECA,1032
ENSG00000189357,Eutheria,11255
ENSG00000189362,Gnathostomata,9417
ENSG00000189366,LECA,412
ENSG00000189369,LECA,1389
ENSG00000189375,LECA,255
ENSG00000189376,Homo sapiens,12945
ENSG00000189401,LECA,851
ENSG00000189403,LECA,401
ENSG00000189409,LECA,193
ENSG00000189410,LECA,905
ENSG00000189420,LECA,703
ENSG00000189430,Tetrapoda,1461
ENSG00000189431,LECA,1755
ENSG00000189433,Chordata,4149
ENSG00000194297,Chordata,12954
ENSG00000194717,Amniota,12955
ENSG00000195024,Chordata,12954
ENSG00000195401,Gnathostomata,12957
ENSG00000196071,Euteleostomi,4441
ENSG00000196072,Bilateria,481
ENSG00000196074,Vertebrata,7624
ENSG00000196081,LECA,89
ENSG00000196083,Chordata,1527
ENSG00000196090,LECA,590
ENSG00000196091,Bilateria,435
ENSG00000196092,LECA,52
ENSG00000196098,Euteleostomi,7199
ENSG00000196099,Tetrapoda,9874
ENSG00000196104,Bilateria,2797
ENSG00000196109,LECA,89
ENSG00000196110,LECA,89
ENSG00000196116,LECA,1685
ENSG00000196118,Gnathostomata,10226
ENSG00000196119,Euteleostomi,7199
ENSG00000196123,Gnathostomata,8973
ENSG00000196126,Euteleostomi,9382
ENSG00000196131,Gnathostomata,11282
ENSG00000196132,Bilateria,3958
ENSG00000196136,LECA,339
ENSG00000196139,LECA,579
ENSG00000196141,Vertebrata,4287
ENSG00000196150,LECA,89
ENSG00000196152,LECA,95
ENSG00000196154,LECA,6689
ENSG00000196155,LECA,452
ENSG00000196156,Euteleostomi,10283
ENSG00000196159,LECA,184
ENSG00000196169,LECA,592
ENSG00000196171,Vertebrata,1656
ENSG00000196172,LECA,89
ENSG00000196177,Opisthokonta,990
ENSG00000196182,LECA,951
ENSG00000196184,Vertebrata,1656
ENSG00000196187,LECA,5891
ENSG00000196188,Opisthokonta,1700
ENSG00000196189,LECA,11
ENSG00000196199,Opisthokonta,98
ENSG00000196208,LECA,6442
ENSG00000196209,Amniota,1496
ENSG00000196214,LECA,9542
ENSG00000196218,Bilateria,1706
ENSG00000196220,LECA,1533
ENSG00000196227,Amniota,6975
ENSG00000196228,LECA,1458
ENSG00000196230,LECA,440
ENSG00000196236,Opisthokonta,2831
ENSG00000196240,Euteleostomi,4441
ENSG00000196242,Euteleostomi,4441
ENSG00000196247,LECA,703
ENSG00000196248,Euteleostomi,4441
ENSG00000196262,LECA,1346
ENSG00000196263,LECA,89
ENSG00000196266,Vertebrata,1656
ENSG00000196267,LECA,89
ENSG00000196268,LECA,89
ENSG00000196274,Chordata,13015
ENSG00000196275,Bilateria,130
ENSG00000196277,LECA,3365
ENSG00000196284,LECA,13018
ENSG00000196289,LECA,4643
ENSG00000196296,LECA,316
ENSG00000196305,LECA,250
ENSG00000196312,LECA,2992
ENSG00000196313,LECA,4459
ENSG00000196323,LECA,8015
ENSG00000196329,Gnathostomata,2702
ENSG00000196335,LECA,13026
ENSG00000196337,Bilateria,2412
ENSG00000196338,LECA,486
ENSG00000196341,Euteleostomi,7199
ENSG00000196344,LECA,2738
ENSG00000196345,LECA,254
ENSG00000196350,LECA,703
ENSG00000196352,LECA,6
ENSG00000196353,LECA,1386
ENSG00000196357,LECA,89
ENSG00000196358,LECA,484
ENSG00000196361,LECA,786
ENSG00000196363,LECA,144
ENSG00000196365,Bilateria,2226
ENSG00000196367,LECA,7304
ENSG00000196368,Bilateria,4246
ENSG00000196369,LECA,1533
ENSG00000196371,LECA,4973
ENSG00000196376,LECA,3069
ENSG00000196378,LECA,254
ENSG00000196381,LECA,254
ENSG00000196383,Vertebrata,1656
ENSG00000196387,LECA,89
ENSG00000196391,LECA,254
ENSG00000196396,LECA,590
ENSG00000196405,Bilateria,4543
ENSG00000196406,Homo sapiens,13052
ENSG00000196407,Vertebrata,8196
ENSG00000196408,LECA,2823
ENSG00000196411,LECA,386
ENSG00000196415,LECA,6219
ENSG00000196417,LECA,9542
ENSG00000196418,LECA,325
ENSG00000196419,LECA,1206
ENSG00000196420,LECA,6689
ENSG00000196427,LECA,6583
ENSG00000196428,Bilateria,2211
ENSG00000196431,LECA,1238
ENSG00000196433,LECA,9854
ENSG00000196436,Homininae,9871
ENSG00000196437,LECA,703
ENSG00000196440,Bilateria,2185
ENSG00000196453,LECA,254
ENSG00000196456,LECA,89
ENSG00000196458,LECA,89
ENSG00000196459,LECA,9528
ENSG00000196460,Bilateria,1241
ENSG00000196465,LECA,1640
ENSG00000196466,LECA,2582
ENSG00000196468,Bilateria,906
ENSG00000196470,LECA,11687
ENSG00000196475,LECA,1654
ENSG00000196482,Bilateria,1298
ENSG00000196497,LECA,748
ENSG00000196498,Opisthokonta,6396
ENSG00000196502,LECA,1458
ENSG00000196503,LECA,35
ENSG00000196504,LECA,3083
ENSG00000196505,LECA,5350
ENSG00000196507,Eutheria,5339
ENSG00000196510,LECA,55
ENSG00000196517,Bilateria,223
ENSG00000196526,Vertebrata,7998
ENSG00000196531,LECA,5747
ENSG00000196535,LECA,136
ENSG00000196539,Euteleostomi,4441
ENSG00000196542,Gnathostomata,9123
ENSG00000196547,LECA,277
ENSG00000196549,Bilateria,2157
ENSG00000196550,Homo sapiens,12818
ENSG00000196557,LECA,111
ENSG00000196562,Bilateria,134
ENSG00000196565,LECA,1412
ENSG00000196569,LECA,484
ENSG00000196570,Vertebrata,902
ENSG00000196576,LECA,37
ENSG00000196578,Euteleostomi,7199
ENSG00000196584,LECA,567
ENSG00000196586,LECA,136
ENSG00000196588,Chordata,6399
ENSG00000196589,LECA,953
ENSG00000196591,LECA,522
ENSG00000196597,LECA,89
ENSG00000196600,LECA,49
ENSG00000196604,Chordata,880
ENSG00000196605,LECA,325
ENSG00000196611,LECA,193
ENSG00000196616,LECA,2738
ENSG00000196620,LECA,2955
ENSG00000196628,Bilateria,950
ENSG00000196632,LECA,659
ENSG00000196639,Bilateria,887
ENSG00000196646,LECA,254
ENSG00000196652,LECA,89
ENSG00000196653,LECA,89
ENSG00000196655,LECA,10032
ENSG00000196659,Catarrhini,13122
ENSG00000196660,Opisthokonta,2342
ENSG00000196663,Bilateria,3077
ENSG00000196664,LECA,1745
ENSG00000196666,Tetrapoda,12935
ENSG00000196670,LECA,11393
ENSG00000196678,LECA,2386
ENSG00000196684,LECA,389
ENSG00000196689,LECA,3119
ENSG00000196693,LECA,89
ENSG00000196700,LECA,11391
ENSG00000196704,Gnathostomata,10850
ENSG00000196705,LECA,3892
ENSG00000196712,LECA,1073
ENSG00000196715,LECA,9517
ENSG00000196724,LECA,95
ENSG00000196730,LECA,429
ENSG00000196734,Homininae,13139
ENSG00000196735,Euteleostomi,9382
ENSG00000196739,LECA,535
ENSG00000196747,LECA,1727
ENSG00000196748,Gnathostomata,5909
ENSG00000196754,LECA,6689
ENSG00000196757,LECA,2582
ENSG00000196767,LECA,392
ENSG00000196772,Euteleostomi,7199
ENSG00000196778,Euteleostomi,9503
ENSG00000196781,LECA,773
ENSG00000196782,Gnathostomata,8369
ENSG00000196787,LECA,1727
ENSG00000196792,LECA,1549
ENSG00000196793,LECA,89
ENSG00000196800,Euteleostomi,4756
ENSG00000196805,Catarrhini,8653
ENSG00000196811,Bilateria,262
ENSG00000196812,LECA,109
ENSG00000196826,LECA,2582
ENSG00000196832,Bilateria,1059
ENSG00000196834,Chordata,880
ENSG00000196839,LECA,1649
ENSG00000196843,LECA,409
ENSG00000196844,Euteleostomi,5534
ENSG00000196859,LECA,103
ENSG00000196860,Chordata,10705
ENSG00000196862,LECA,308
ENSG00000196866,LECA,1727
ENSG00000196867,LECA,89
ENSG00000196872,Bilateria,9567
ENSG00000196873,LECA,5793
ENSG00000196876,LECA,111
ENSG00000196878,LECA,484
ENSG00000196890,LECA,2099
ENSG00000196911,LECA,374
ENSG00000196912,Bilateria,5700
ENSG00000196914,LECA,185
ENSG00000196917,Vertebrata,4044
ENSG00000196923,LECA,2776
ENSG00000196924,LECA,595
ENSG00000196935,LECA,1533
ENSG00000196937,Vertebrata,956
ENSG00000196944,Euteleostomi,4441
ENSG00000196946,LECA,325
ENSG00000196950,LECA,2387
ENSG00000196954,Bilateria,29
ENSG00000196961,LECA,1261
ENSG00000196967,LECA,89
ENSG00000196968,LECA,4973
ENSG00000196972,Eutheria,11359
ENSG00000196975,LECA,2384
ENSG00000196976,Eutheria,4671
ENSG00000196981,LECA,144
ENSG00000196993,Homininae,9871
ENSG00000196998,LECA,917
ENSG00000197008,LECA,89
ENSG00000197013,LECA,89
ENSG00000197016,LECA,89
ENSG00000197019,Eutheria,9543
ENSG00000197020,LECA,3892
ENSG00000197021,Homo sapiens,13200
ENSG00000197024,LECA,254
ENSG00000197037,LECA,109
ENSG00000197043,LECA,2384
ENSG00000197044,LECA,2582
ENSG00000197045,Vertebrata,5034
ENSG00000197046,Gnathostomata,263
ENSG00000197050,LECA,703
ENSG00000197054,LECA,325
ENSG00000197056,Bilateria,130
ENSG00000197057,Vertebrata,2102
ENSG00000197061,LECA,8081
ENSG00000197062,LECA,109
ENSG00000197063,Bilateria,4894
ENSG00000197070,Opisthokonta,2563
ENSG00000197077,Euteleostomi,7283
ENSG00000197079,LECA,103
ENSG00000197084,Homininae,13139
ENSG00000197093,Chordata,4765
ENSG00000197102,LECA,146
ENSG00000197106,Bilateria,223
ENSG00000197110,Eutheria,11774
ENSG00000197111,LECA,1025
ENSG00000197114,LECA,1810
ENSG00000197119,LECA,53
ENSG00000197121,LECA,12706
ENSG00000197122,LECA,5
ENSG00000197123,LECA,89
ENSG00000197124,LECA,89
ENSG00000197125,Euteleostomi,7199
ENSG00000197128,LECA,95
ENSG00000197134,LECA,3892
ENSG00000197136,Bilateria,1943
ENSG00000197140,Bilateria,180
ENSG00000197142,LECA,854
ENSG00000197147,LECA,415
ENSG00000197150,LECA,51
ENSG00000197153,LECA,3528
ENSG00000197157,LECA,13026
ENSG00000197162,LECA,703
ENSG00000197165,LECA,1458
ENSG00000197168,LECA,3480
ENSG00000197170,Bilateria,6105
ENSG00000197172,LECA,502
ENSG00000197177,LECA,57
ENSG00000197181,LECA,4482
ENSG00000197183,Bilateria,2093
ENSG00000197208,LECA,49
ENSG00000197213,LECA,1339
ENSG00000197217,LECA,586
ENSG00000197226,LECA,255
ENSG00000197233,Vertebrata,1656
ENSG00000197238,LECA,8081
ENSG00000197241,LECA,655
ENSG00000197245,Chordata,4581
ENSG00000197249,LECA,339
ENSG00000197253,LECA,1691
ENSG00000197256,Bilateria,2750
ENSG00000197273,Amniota,494
ENSG00000197275,LECA,954
ENSG00000197279,LECA,109
ENSG00000197283,LECA,1073
ENSG00000197296,Gnathostomata,6260
ENSG00000197299,LECA,44
ENSG00000197302,Vertebrata,2692
ENSG00000197309,Euteleostomi,4441
ENSG00000197312,LECA,581
ENSG00000197321,LECA,133
ENSG00000197323,LECA,1247
ENSG00000197324,LECA,898
ENSG00000197329,Vertebrata,6264
ENSG00000197334,Chordata,13015
ENSG00000197343,LECA,89
ENSG00000197353,Chordata,1366
ENSG00000197355,LECA,3767
ENSG00000197360,LECA,3892
ENSG00000197361,LECA,91
ENSG00000197362,LECA,2230
ENSG00000197363,LECA,89
ENSG00000197364,LECA,6689
ENSG00000197372,LECA,3892
ENSG00000197375,LECA,49
ENSG00000197380,Vertebrata,8964
ENSG00000197381,LECA,465
ENSG00000197385,LECA,9542
ENSG00000197403,Vertebrata,1656
ENSG00000197405,Gnathostomata,5519
ENSG00000197406,Vertebrata,13287
ENSG00000197408,LECA,1005
ENSG00000197409,LECA,3528
ENSG00000197410,LECA,455
ENSG00000197416,Bilateria,3437
ENSG00000197417,LECA,1654
ENSG00000197428,Euteleostomi,9503
ENSG00000197429,LECA,24
ENSG00000197437,Vertebrata,1656
ENSG00000197442,LECA,6577
ENSG00000197444,LECA,2618
ENSG00000197446,LECA,1005
ENSG00000197451,LECA,952
ENSG00000197454,Euteleostomi,4441
ENSG00000197457,Chordata,309
ENSG00000197461,Bilateria,1856
ENSG00000197465,Homininae,10056
ENSG00000197467,LECA,535
ENSG00000197472,LECA,89
ENSG00000197479,LECA,1287
ENSG00000197483,LECA,89
ENSG00000197496,LECA,655
ENSG00000197497,LECA,703
ENSG00000197506,Chordata,5987
ENSG00000197520,Gnathostomata,7446
ENSG00000197530,LECA,2095
ENSG00000197532,Euteleostomi,4441
ENSG00000197535,LECA,136
ENSG00000197540,LECA,2286
ENSG00000197548,LECA,416
ENSG00000197555,LECA,1121
ENSG00000197557,Catarrhini,13122
ENSG00000197558,LECA,599
ENSG00000197561,LECA,6219
ENSG00000197562,LECA,471
ENSG00000197565,LECA,535
ENSG00000197566,LECA,89
ENSG00000197576,LECA,64
ENSG00000197580,Bilateria,3718
ENSG00000197584,Vertebrata,5645
ENSG00000197586,LECA,586
ENSG00000197587,LECA,52
ENSG00000197591,Euteleostomi,7199
ENSG00000197594,Opisthokonta,10
ENSG00000197601,LECA,734
ENSG00000197608,LECA,89
ENSG00000197614,Gnathostomata,3764
ENSG00000197616,LECA,136
ENSG00000197617,Gnathostomata,11282
ENSG00000197619,LECA,89
ENSG00000197620,Homo sapiens,13200
ENSG00000197622,Vertebrata,8148
ENSG00000197632,LECA,339
ENSG00000197635,LECA,1043
ENSG00000197641,LECA,339
ENSG00000197646,LECA,3430
ENSG00000197647,LECA,2582
ENSG00000197653,LECA,146
ENSG00000197658,LECA,49
ENSG00000197665,Homo sapiens,13346
ENSG00000197674,Euteleostomi,9503
ENSG00000197683,Mammalia,11802
ENSG00000197694,LECA,595
ENSG00000197696,Euteleostomi,5469
ENSG00000197702,Vertebrata,6148
ENSG00000197705,LECA,24
ENSG00000197706,Tetrapoda,9874
ENSG00000197712,Gnathostomata,605
ENSG00000197713,LECA,13355
ENSG00000197714,LECA,89
ENSG00000197721,LECA,6
ENSG00000197724,LECA,116
ENSG00000197734,Gnathostomata,1016
ENSG00000197745,Simiiformes,4471
ENSG00000197746,Bilateria,9810
ENSG00000197747,LECA,6689
ENSG00000197753,Bilateria,6936
ENSG00000197757,LECA,64
ENSG00000197763,Opisthokonta,1589
ENSG00000197766,LECA,629
ENSG00000197769,LECA,425
ENSG00000197774,LECA,7767
ENSG00000197776,LECA,444
ENSG00000197779,LECA,89
ENSG00000197780,LECA,13018
ENSG00000197782,LECA,89
ENSG00000197785,LECA,8241
ENSG00000197786,Euteleostomi,7199
ENSG00000197790,Euteleostomi,9503
ENSG00000197798,Vertebrata,1881
ENSG00000197808,LECA,89
ENSG00000197816,Vertebrata,5988
ENSG00000197818,LECA,780
ENSG00000197822,Bilateria,1731
ENSG00000197837,LECA,8081
ENSG00000197838,LECA,1005
ENSG00000197841,LECA,703
ENSG00000197849,Euteleostomi,7199
ENSG00000197852,Gnathostomata,12308
ENSG00000197857,LECA,2582
ENSG00000197859,LECA,537
ENSG00000197860,LECA,70
ENSG00000197863,LECA,89
ENSG00000197870,Simiiformes,3121
ENSG00000197872,Bilateria,7643
ENSG00000197879,LECA,136
ENSG00000197885,LECA,114
ENSG00000197887,Vertebrata,1656
ENSG00000197888,LECA,2955
ENSG00000197891,LECA,49
ENSG00000197892,LECA,592
ENSG00000197893,LECA,21
ENSG00000197894,LECA,2738
ENSG00000197901,LECA,49
ENSG00000197903,LECA,2099
ENSG00000197905,Chordata,163
ENSG00000197912,LECA,5808
ENSG00000197915,LECA,6688
ENSG00000197919,Amniota,4027
ENSG00000197921,Opisthokonta,890
ENSG00000197928,LECA,89
ENSG00000197930,LECA,1417
ENSG00000197933,LECA,2582
ENSG00000197935,LECA,89
ENSG00000197937,LECA,703
ENSG00000197938,Euteleostomi,7199
ENSG00000197943,LECA,2044
ENSG00000197948,Bilateria,5920
ENSG00000197951,LECA,89
ENSG00000197953,LECA,3489
ENSG00000197956,LECA,6689
ENSG00000197958,Opisthokonta,10797
ENSG00000197959,LECA,1227
ENSG00000197961,LECA,89
ENSG00000197965,Vertebrata,7328
ENSG00000197969,LECA,531
ENSG00000197977,LECA,269
ENSG00000197978,Catarrhini,10781
ENSG00000197991,LECA,455
ENSG00000197992,Bilateria,883
ENSG00000197993,Bilateria,2157
ENSG00000198001,LECA,1550
ENSG00000198003,Bilateria,2533
ENSG00000198010,Bilateria,1258
ENSG00000198018,LECA,586
ENSG00000198019,Gnathostomata,988
ENSG00000198021,Homo sapiens,13052
ENSG00000198026,LECA,335
ENSG00000198028,LECA,325
ENSG00000198033,LECA,440
ENSG00000198034,LECA,4912
ENSG00000198039,LECA,3892
ENSG00000198040,LECA,703
ENSG00000198046,LECA,1336
ENSG00000198049,Bilateria,618
ENSG00000198053,Amniota,1496
ENSG00000198055,LECA,1799
ENSG00000198056,LECA,13444
ENSG00000198062,Chordata,880
ENSG00000198064,Homininae,9871
ENSG00000198074,LECA,579
ENSG00000198075,LECA,1458
ENSG00000198077,LECA,1005
ENSG00000198081,LECA,617
ENSG00000198083,Euteleostomi,10283
ENSG00000198087,LECA,7075
ENSG00000198088,Opisthokonta,13453
ENSG00000198089,LECA,8749
ENSG00000198090,Euteleostomi,10283
ENSG00000198092,LECA,59
ENSG00000198093,LECA,404
ENSG00000198099,LECA,2738
ENSG00000198104,Euteleostomi,4441
ENSG00000198105,LECA,325
ENSG00000198108,LECA,414
ENSG00000198113,Vertebrata,5816
ENSG00000198121,Chordata,724
ENSG00000198125,LECA,1412
ENSG00000198128,Euteleostomi,4441
ENSG00000198129,Homo sapiens,12495
ENSG00000198130,LECA,1651
ENSG00000198131,LECA,89
ENSG00000198133,Gnathostomata,13469
ENSG00000198142,Vertebrata,12428
ENSG00000198146,LECA,1339
ENSG00000198156,Homininae,9871
ENSG00000198160,Bilateria,633
ENSG00000198162,LECA,1467
ENSG00000198169,LECA,89
ENSG00000198173,LECA,1925
ENSG00000198176,LECA,3442
ENSG00000198178,Bilateria,1564
ENSG00000198182,LECA,89
ENSG00000198183,Bilateria,1197
ENSG00000198185,LECA,89
ENSG00000198189,LECA,371
ENSG00000198203,LECA,1458
ENSG00000198205,LECA,491
ENSG00000198208,LECA,3019
ENSG00000198211,LECA,440
ENSG00000198216,LECA,111
ENSG00000198218,Bilateria,130
ENSG00000198223,Vertebrata,100
ENSG00000198225,LECA,40
ENSG00000198231,LECA,732
ENSG00000198246,LECA,3321
ENSG00000198252,LECA,1217
ENSG00000198265,LECA,60
ENSG00000198270,Chordata,11564
ENSG00000198271,Euteleostomi,10283
ENSG00000198276,LECA,1660
ENSG00000198283,Euteleostomi,7199
ENSG00000198286,LECA,1796
ENSG00000198298,LECA,11393
ENSG00000198300,LECA,1339
ENSG00000198315,LECA,109
ENSG00000198324,Chordata,2432
ENSG00000198336,LECA,1640
ENSG00000198342,LECA,2582
ENSG00000198346,LECA,9542
ENSG00000198353,LECA,64
ENSG00000198354,Bilateria,13508
ENSG00000198355,LECA,2147
ENSG00000198363,LECA,4762
ENSG00000198369,Bilateria,4543
ENSG00000198373,LECA,20
ENSG00000198380,Opisthokonta,5126
ENSG00000198390,Mammalia,11802
ENSG00000198393,LECA,89
ENSG00000198399,LECA,275
ENSG00000198400,LECA,386
ENSG00000198417,Tetrapoda,1441
ENSG00000198420,Eutheria,10094
ENSG00000198429,LECA,325
ENSG00000198431,Opisthokonta,1589
ENSG00000198435,Bilateria,1473
ENSG00000198440,LECA,95
ENSG00000198443,Euteleostomi,10283
ENSG00000198445,LECA,3514
ENSG00000198453,LECA,89
ENSG00000198455,LECA,491
ENSG00000198464,LECA,95
ENSG00000198466,LECA,254
ENSG00000198467,LECA,6318
ENSG00000198471,Chordata,5775
ENSG00000198478,Chordata,5096
ENSG00000198482,LECA,11393
ENSG00000198483,LECA,11131
ENSG00000198488,LECA,7944
ENSG00000198492,LECA,1343
ENSG00000198502,Euteleostomi,9382
ENSG00000198513,LECA,3775
ENSG00000198515,LECA,603
ENSG00000198517,Bilateria,4894
ENSG00000198521,LECA,89
ENSG00000198522,LECA,3124
ENSG00000198535,LECA,249
ENSG00000198538,LECA,89
ENSG00000198542,LECA,1314
ENSG00000198551,LECA,254
ENSG00000198553,LECA,5475
ENSG00000198556,LECA,89
ENSG00000198561,LECA,627
ENSG00000198563,LECA,732
ENSG00000198569,Vertebrata,5098
ENSG00000198570,Gnathostomata,13552
ENSG00000198573,Homo sapiens,13052
ENSG00000198574,LECA,1174
ENSG00000198585,Amniota,9673
ENSG00000198586,LECA,3320
ENSG00000198589,LECA,430
ENSG00000198597,LECA,232
ENSG00000198598,LECA,193
ENSG00000198601,Euteleostomi,4441
ENSG00000198604,LECA,207
ENSG00000198610,LECA,579
ENSG00000198624,Gnathostomata,4877
ENSG00000198625,LECA,5649
ENSG00000198626,Bilateria,1706
ENSG00000198633,LECA,89
ENSG00000198642,LECA,24
ENSG00000198643,Vertebrata,956
ENSG00000198648,LECA,104
ENSG00000198650,LECA,2978
ENSG00000198668,LECA,1857
ENSG00000198670,Bilateria,13572
ENSG00000198673,Vertebrata,8685
ENSG00000198674,Euteleostomi,4441
ENSG00000198678,Vertebrata,1656
ENSG00000198681,LECA,502
ENSG00000198682,Gnathostomata,6138
ENSG00000198689,LECA,780
ENSG00000198691,LECA,731
ENSG00000198692,LECA,10697
ENSG00000198700,LECA,1406
ENSG00000198704,LECA,3663
ENSG00000198718,LECA,1032
ENSG00000198719,LECA,2056
ENSG00000198720,LECA,1111
ENSG00000198721,LECA,2817
ENSG00000198722,Bilateria,4982
ENSG00000198728,Gnathostomata,9971
ENSG00000198729,LECA,9269
ENSG00000198732,Vertebrata,3301
ENSG00000198734,LECA,343
ENSG00000198736,LECA,7223
ENSG00000198739,LECA,256
ENSG00000198740,LECA,1335
ENSG00000198742,LECA,20
ENSG00000198743,Bilateria,1822
ENSG00000198752,LECA,842
ENSG00000198753,LECA,37
ENSG00000198754,Mammalia,1331
ENSG00000198755,LECA,6967
ENSG00000198756,LECA,1326
ENSG00000198758,Bilateria,5071
ENSG00000198759,LECA,9782
ENSG00000198768,Gnathostomata,7763
ENSG00000198771,Vertebrata,1728
ENSG00000198774,LECA,1755
ENSG00000198780,Gnathostomata,13607
ENSG00000198785,LECA,2530
ENSG00000198788,LECA,599
ENSG00000198791,LECA,7810
ENSG00000198792,LECA,8839
ENSG00000198793,LECA,7304
ENSG00000198794,LECA,1373
ENSG00000198795,LECA,2230
ENSG00000198796,LECA,1010
ENSG00000198797,Vertebrata,1191
ENSG00000198798,LECA,502
ENSG00000198799,LECA,1888
ENSG00000198805,Opisthokonta,1750
ENSG00000198807,LECA,52
ENSG00000198812,LECA,415
ENSG00000198814,LECA,1654
ENSG00000198815,Opisthokonta,549
ENSG00000198816,LECA,6117
ENSG00000198818,Bilateria,10648
ENSG00000198822,LECA,3365
ENSG00000198825,LECA,1174
ENSG00000198826,Amniota,13628
ENSG00000198829,Vertebrata,4044
