Gene_id,Gene_Name,Ortho_Age,Paralog_status,Haplosufficiency_Rank,PPI_connectivity,Disease_Association,Family_Root,Family_ID
ENSG00000182568,SATB1,435,SSD,2.15,1312,Unknown,Vertebrata,3917
ENSG00000182575,NXPH3,435,SSD,51.73,1186,Unknown,Gnathostomata,4221
ENSG00000182578,CSF1R,615,Ohnolog,44.94,3666,Both,LECA,386
ENSG00000182580,EPHB3,413,Ohnolog,2.98,2896,Unknown,LECA,386
ENSG00000182583,VCX,0,SSD,93.22,426,Unknown,Homininae,4914
ENSG00000182584,ACTL10,311,SSD,75.29,1892,None,LECA,1060
ENSG00000182585,EPGN,435,SSD,62.82,440,None,Gnathostomata,2963
ENSG00000182591,KRTAP11-1,176,SSD,NA,460,Unknown,Mammalia,11802
ENSG00000182600,SNORC,311,Singleton,NA,126,None,Singleton,0
ENSG00000182601,HS3ST4,435,Ohnolog,39.47,1162,Unknown,LECA,17
ENSG00000182606,TRAK1,351,Ohnolog,37.8,748,Recessive,LECA,3640
ENSG00000182612,TSPAN10,435,SSD,91.48,450,None,Bilateria,1
ENSG00000182613,OR2V2,105,SSD,82.92,142,None,Euteleostomi,4441
ENSG00000182621,PLCB1,615,Ohnolog,5.05,2374,Recessive,LECA,2044
ENSG00000182628,SKA2,435,Singleton,25.89,904,Unknown,Singleton,0
ENSG00000182631,RXFP3,615,SSD,47.86,744,Unknown,Vertebrata,7096
ENSG00000182634,OR10G7,311,SSD,82.11,146,None,Euteleostomi,4441
ENSG00000182636,NDN,105,SSD,32.94,0,Dominant,LECA,502
ENSG00000182645,CCDC172,435,Singleton,41.42,84,None,Singleton,0
ENSG00000182652,AL512310,158,SSD,NA,350,None,Vertebrata,1656
ENSG00000182667,NTM,351,Ohnolog,0.65,1834,Unknown,Bilateria,6554
ENSG00000182670,TTC3,73,Singleton,58.04,1178,Unknown,Singleton,0
ENSG00000182674,KCNB2,615,Ohnolog,27.8,1692,Unknown,LECA,380
ENSG00000182676,PPP1R27,435,SSD,69.08,1620,None,Bilateria,639
ENSG00000182685,BRICD5,435,SSD,86.34,2,None,Euteleostomi,9946
ENSG00000182687,GALR2,615,SSD,71.87,966,Unknown,Bilateria,3292
ENSG00000182698,RESP18,105,Singleton,86.56,1440,Unknown,Singleton,0
ENSG00000182700,IGIP,105,Singleton,5.74,160,None,Singleton,0
ENSG00000182704,TSKU,435,SSD,47.82,1440,Unknown,LECA,1745
ENSG00000182712,CMC4,796,Singleton,35.96,182,None,Singleton,0
ENSG00000182718,ANXA2,615,SSD,5.29,2774,Unknown,LECA,2384
ENSG00000182732,RGS6,615,Ohnolog,12.13,1216,Unknown,LECA,1107
ENSG00000182742,HOXB4,435,Ohnolog,3.02,1486,Unknown,LECA,64
ENSG00000182747,SLC35D3,615,SSD,29.6,638,Unknown,LECA,1237
ENSG00000182749,PAQR7,435,SSD,56.81,482,Unknown,LECA,137
ENSG00000182752,PAPPA,176,Ohnolog,7,770,Unknown,LECA,6
ENSG00000182759,MAFA,615,Ohnolog,50.74,642,Dominant,Bilateria,4894
ENSG00000182768,NGRN,435,Singleton,78.99,354,Unknown,Singleton,0
ENSG00000182771,GRID1,105,SSD,13.06,1612,Unknown,LECA,2530
ENSG00000182774,RPS17,615,Singleton,60.09,0,Dominant,Singleton,0
ENSG00000182782,HCAR2,435,SSD,77.71,1126,Unknown,Vertebrata,4044
ENSG00000182783,OR2T29,176,SSD,88.38,102,None,Euteleostomi,4441
ENSG00000182791,CCDC87,311,Singleton,84.35,44,None,Singleton,0
ENSG00000182793,GSTA5,96,SSD,88.12,600,Unknown,LECA,1351
ENSG00000182795,C1orf116,435,Singleton,NA,394,Unknown,Singleton,0
ENSG00000182798,MAGEB17,96,SSD,96.08,94,Unknown,LECA,502
ENSG00000182809,CRIP2,615,SSD,71.49,1136,Unknown,LECA,348
ENSG00000182810,DDX28,796,SSD,71.34,2950,Unknown,LECA,732
ENSG00000182816,KRTAP13-2,29,SSD,NA,352,None,Mammalia,11802
ENSG00000182827,ACBD3,796,Ohnolog,26.94,882,Unknown,Chordata,1923
ENSG00000182831,C16orf72,796,Singleton,NA,204,None,Singleton,0
ENSG00000182836,PLCXD3,435,Ohnolog,12.24,896,Unknown,Bilateria,11771
ENSG00000182853,VMO1,796,Singleton,82.78,276,None,Singleton,0
ENSG00000182854,OR4F15,158,SSD,75.03,66,None,Vertebrata,1656
ENSG00000182858,ALG12,796,SSD,85.41,616,Recessive,LECA,893
ENSG00000182866,LCK,413,Ohnolog,2.1,4504,Recessive,LECA,5
ENSG00000182870,GALNT9,73,Ohnolog,56.53,1160,Unknown,LECA,1933
ENSG00000182871,COL18A1,351,Ohnolog,64.02,1794,Recessive,LECA,535
ENSG00000182872,RBM10,435,Ohnolog,31.4,2128,Recessive,LECA,32
ENSG00000182885,ADGRG3,311,Ohnolog,84.39,960,Unknown,LECA,57
ENSG00000182890,GLUD2,796,SSD,85.19,1854,Dominant,Hominoidea,7241
ENSG00000182896,TMEM95,105,Singleton,72.02,94,Unknown,Singleton,0
ENSG00000182898,TCHHL1,105,SSD,90.4,292,None,LECA,1924
ENSG00000182899,RPL35A,796,Singleton,17.83,0,Dominant,Singleton,0
ENSG00000182901,RGS7,615,Ohnolog,10.93,2202,Unknown,LECA,1107
ENSG00000182902,SLC25A18,351,Ohnolog,75.08,1262,Unknown,LECA,53
ENSG00000182903,ZNF721,29,SSD,96.95,382,None,LECA,11393
ENSG00000182916,TCEAL7,105,SSD,60.37,896,Unknown,Eutheria,5339
ENSG00000182919,C11orf54,796,Singleton,NA,190,Unknown,Singleton,0
ENSG00000182923,CEP63,413,SSD,41.02,726,Recessive,LECA,4211
ENSG00000182931,WFDC10B,29,SSD,99.01,128,None,Bilateria,4352
ENSG00000182934,SRPRA,796,SSD,NA,2322,Unknown,LECA,1957
ENSG00000182938,OTOP3,435,SSD,65.46,364,Unknown,Bilateria,8843
ENSG00000182944,EWSR1,435,Ohnolog,1.68,2616,Unknown,Bilateria,1514
ENSG00000182950,ODF3L1,311,Ohnolog,84.3,94,None,LECA,8
ENSG00000182952,HMGN4,351,SSD,83.25,456,None,Euteleostomi,3872
ENSG00000182957,SPATA13,435,SSD,60.4,1004,Unknown,LECA,452
ENSG00000182963,GJC1,615,SSD,16.21,670,Unknown,Chordata,4149
ENSG00000182968,SOX1,615,Ohnolog,16.56,1808,Unknown,LECA,88
ENSG00000182973,CNOT10,615,Singleton,29.82,500,None,Singleton,0
ENSG00000182974,AC135068,311,SSD,NA,140,None,Vertebrata,1656
ENSG00000182979,MTA1,435,Ohnolog,26.44,1334,Unknown,Bilateria,633
ENSG00000182983,ZNF662,96,SSD,77.55,324,None,LECA,1336
ENSG00000182985,CADM1,435,SSD,0.53,1662,Unknown,Bilateria,1002
ENSG00000182986,ZNF320,29,SSD,94.88,294,Unknown,LECA,89
ENSG00000182993,C12orf60,105,Singleton,NA,98,None,Singleton,0
ENSG00000183010,PYCR1,615,SSD,44.04,2044,Recessive,LECA,2382
ENSG00000183011,NAA38,615,Singleton,13.79,1838,Unknown,Singleton,0
ENSG00000183018,AC118754,796,Ohnolog,NA,694,Recessive,Gnathostomata,9956
ENSG00000183019,MCEMP1,105,Singleton,99.23,940,Unknown,Singleton,0
ENSG00000183020,AP2A2,96,Ohnolog,72.44,1896,Unknown,LECA,1261
ENSG00000183023,SLC8A1,615,Ohnolog,6.09,1428,Unknown,LECA,1940
ENSG00000183024,OR1G1,158,SSD,87.93,164,None,Vertebrata,1656
ENSG00000183032,SLC25A21,796,SSD,1.84,636,Unknown,LECA,53
ENSG00000183034,OTOP2,615,SSD,58.18,254,Unknown,Bilateria,8843
ENSG00000183035,CYLC1,105,SSD,88.52,720,Unknown,LECA,7827
ENSG00000183036,PCP4,435,SSD,37.82,1290,Unknown,Euteleostomi,11872
ENSG00000183044,ABAT,796,SSD,41.04,1452,Recessive,Opisthokonta,749
ENSG00000183048,SLC25A10,796,SSD,53.61,1172,Unknown,LECA,53
ENSG00000183049,CAMK1D,796,Ohnolog,21.18,2828,Unknown,LECA,43
ENSG00000183054,RGPD6,96,SSD,81.59,842,Unknown,LECA,308
ENSG00000183060,LYSMD4,435,Ohnolog,77.1,194,None,Bilateria,6297
ENSG00000183066,WBP2NL,311,Ohnolog,93.91,416,Unknown,Vertebrata,5234
ENSG00000183067,IGSF5,311,SSD,92.17,320,Unknown,Bilateria,6554
ENSG00000183072,NKX2-5,615,Ohnolog,NA,2478,Dominant,LECA,2991
ENSG00000183077,AFMID,796,SSD,90.66,630,None,LECA,3489
ENSG00000183087,GAS6,435,SSD,71.38,1316,Unknown,LECA,6950
ENSG00000183090,FREM3,351,Ohnolog,80.71,862,Unknown,LECA,1940
ENSG00000183091,NEB,105,Ohnolog,6.11,1244,Recessive,LECA,21
ENSG00000183092,BEGAIN,413,Ohnolog,60.75,592,None,Singleton,0
ENSG00000183098,GPC6,796,Ohnolog,1.28,1378,Recessive,Bilateria,705
ENSG00000183111,ARHGEF37,351,SSD,63.62,764,None,Chordata,2782
ENSG00000183114,FAM43B,435,Ohnolog,57.58,874,None,Bilateria,195
ENSG00000183117,CSMD1,615,Ohnolog,47.53,1442,Unknown,LECA,6
ENSG00000183128,CALHM3,413,SSD,56.8,160,Unknown,Vertebrata,6047
ENSG00000183134,PTGDR2,435,SSD,62.35,1016,Unknown,Bilateria,1310
ENSG00000183137,CEP57L1,435,Ohnolog,57.68,146,None,LECA,9251
ENSG00000183145,RIPPLY3,435,SSD,91.16,326,Unknown,Euteleostomi,7109
ENSG00000183148,ANKRD20A2,43,SSD,93.66,1620,None,Bilateria,2816
ENSG00000183150,GPR19,615,SSD,55.2,326,Unknown,Bilateria,1059
ENSG00000183153,GJD3,615,SSD,74.7,470,Unknown,Chordata,4149
ENSG00000183155,RABIF,796,Singleton,40.01,582,Unknown,Singleton,0
ENSG00000183160,TMEM119,435,Singleton,83.64,366,None,Singleton,0
ENSG00000183161,FANCF,311,Singleton,79.88,636,Unknown,Singleton,0
ENSG00000183166,CALN1,615,SSD,19.84,2930,None,LECA,1857
ENSG00000183172,SMDT1,796,Singleton,47.16,688,Unknown,Singleton,0
ENSG00000183185,GABRR3,435,SSD,NA,2106,None,Bilateria,262
ENSG00000183186,C2CD4C,351,SSD,78.74,750,Unknown,LECA,249
ENSG00000183196,CHST6,105,Ohnolog,57.77,302,Recessive,Bilateria,4250
ENSG00000183206,POTEC,0,SSD,95.15,1852,None,Chordata,880
ENSG00000183207,RUVBL2,796,SSD,8.29,4172,Unknown,LECA,10964
ENSG00000183208,GDPGP1,615,SSD,75.45,342,None,LECA,11902
ENSG00000183214,MICA,0,Singleton,98.52,0,None,Singleton,0
ENSG00000183230,CTNNA3,796,SSD,2.58,2240,Dominant,Bilateria,427
ENSG00000183246,RIMBP3C,105,Ohnolog,88.68,316,Unknown,LECA,79
ENSG00000183248,PRR36,73,SSD,NA,236,None,Gnathostomata,11905
ENSG00000183251,OR51B4,105,SSD,80.73,318,None,Euteleostomi,9503
ENSG00000183255,PTTG1IP,615,Singleton,80.07,508,Unknown,Singleton,0
ENSG00000183258,DDX41,796,SSD,25.66,3460,Dominant,LECA,732
ENSG00000183260,ABHD16B,311,SSD,66.9,582,None,Opisthokonta,1977
ENSG00000183269,OR52E8,105,SSD,82.4,184,None,Euteleostomi,9503
ENSG00000183273,CCDC60,435,Singleton,84.82,206,None,Singleton,0
ENSG00000183281,PLGLB1,20,SSD,90.56,728,Unknown,LECA,2286
ENSG00000183283,DAZAP2,435,Singleton,26.5,500,None,Singleton,0
ENSG00000183287,CCBE1,435,Singleton,44.75,598,Recessive,Singleton,0
ENSG00000183291,SELENOF,796,SSD,NA,746,Unknown,LECA,11911
ENSG00000183303,OR5P2,96,SSD,70.66,178,None,Euteleostomi,7199
ENSG00000183304,FAM9A,43,SSD,96.6,66,Unknown,Eutheria,6195
ENSG00000183305,MAGEA2B,29,SSD,96.73,436,Unknown,LECA,502
ENSG00000183307,TMEM121B,435,SSD,NA,228,None,Chordata,11915
ENSG00000183309,ZNF623,105,SSD,81.66,258,None,LECA,89
ENSG00000183310,OR2T34,176,SSD,95.88,82,None,Euteleostomi,4441
ENSG00000183311,TUBB,0,Singleton,11.1,0,None,Singleton,0
ENSG00000183313,OR52L1,158,SSD,79.84,214,None,Euteleostomi,9503
ENSG00000183317,EPHA10,73,SSD,48.48,2056,Unknown,LECA,386
ENSG00000183318,SPDYE4,158,SSD,91.31,50,Unknown,Simiiformes,5733
ENSG00000183323,CCDC125,413,Singleton,69.25,116,Unknown,Singleton,0
ENSG00000183324,REC114,435,Singleton,80.99,290,Unknown,Singleton,0
ENSG00000183336,BOLA2,796,SSD,85.49,4090,Unknown,LECA,8647
ENSG00000183337,BCOR,413,Ohnolog,16.71,2502,Dominant,Vertebrata,1368
ENSG00000183340,JRKL,615,SSD,67.58,432,Unknown,LECA,4555
ENSG00000183346,CABCOCO1,435,Singleton,NA,252,None,Singleton,0
ENSG00000183347,GBP6,615,SSD,87.32,572,Unknown,LECA,3775
ENSG00000183354,KIAA2026,413,Singleton,36.71,172,None,Singleton,0
ENSG00000183378,OVCH2,435,SSD,60.1,350,None,LECA,4928
ENSG00000183379,SYNDIG1L,615,SSD,58.84,784,Unknown,LECA,2076
ENSG00000183386,FHL3,435,Ohnolog,16.27,1194,Unknown,LECA,3255
ENSG00000183389,OR56A4,158,SSD,82.01,148,None,Bilateria,493
ENSG00000183395,PMCH,435,Singleton,12.53,1752,Unknown,Singleton,0
ENSG00000183396,TMEM89,105,Singleton,84.59,52,None,Singleton,0
ENSG00000183397,C19orf71,311,Singleton,NA,24,None,Singleton,0
ENSG00000183401,CCDC159,311,Singleton,69.9,56,None,Singleton,0
ENSG00000183421,RIPK4,435,SSD,43.77,7600,Recessive,LECA,10060
ENSG00000183423,LRIT3,435,SSD,77.16,1758,Recessive,LECA,1888
ENSG00000183426,NPIPA1,0,SSD,92.47,152,Unknown,Homininae,9871
ENSG00000183431,SF3A3,105,SSD,7.89,3106,Unknown,Bilateria,6719
ENSG00000183434,TFDP3,29,Ohnolog,91.52,858,Unknown,LECA,3442
ENSG00000183439,TRIM61,96,SSD,94.02,512,None,LECA,1247
ENSG00000183454,GRIN2A,413,Ohnolog,13.34,3272,Dominant,LECA,2530
ENSG00000183463,URAD,105,SSD,75.32,508,Unknown,Gnathostomata,3864
ENSG00000183474,GTF2H2C,796,SSD,68.64,694,None,LECA,6944
ENSG00000183475,ASB7,615,SSD,29.01,2616,Unknown,Bilateria,398
ENSG00000183476,SH2D7,435,Ohnolog,89.27,28,None,LECA,389
ENSG00000183479,TREX2,615,SSD,71.84,586,Unknown,Amniota,11941
ENSG00000183484,GPR132,311,SSD,86.57,1144,Unknown,Vertebrata,7096
ENSG00000183486,MX2,96,SSD,91.8,2796,Unknown,LECA,1227
ENSG00000183495,EP400,435,Ohnolog,62.27,2916,Unknown,LECA,954
ENSG00000183496,MEX3B,615,Ohnolog,62.71,560,Unknown,LECA,11075
ENSG00000183508,TENT5C,413,Ohnolog,NA,766,Unknown,Bilateria,3325
ENSG00000183513,COA5,796,Singleton,44.9,380,Recessive,Singleton,0
ENSG00000183520,UTP11,796,Singleton,NA,1788,Unknown,Singleton,0
ENSG00000183527,PSMG1,435,Singleton,35.36,1524,Unknown,Singleton,0
ENSG00000183530,PRR14L,311,SSD,79.78,180,None,LECA,7932
ENSG00000183542,KLRC4,96,SSD,97.31,446,Unknown,Bilateria,883
ENSG00000183549,ACSM5,311,SSD,75.57,946,Unknown,LECA,71
ENSG00000183559,C10orf120,105,SSD,NA,50,None,Bilateria,1447
ENSG00000183560,IZUMO1R,615,SSD,85.96,578,Unknown,Chordata,3041
ENSG00000183569,SERHL2,615,SSD,88.59,548,None,LECA,243
ENSG00000183570,PCBP3,615,Ohnolog,34.15,1042,Unknown,LECA,1025
ENSG00000183571,PGPEP1L,435,Ohnolog,84.73,158,None,Vertebrata,4988
ENSG00000183574,RNF5,0,Singleton,28.05,0,None,Singleton,0
ENSG00000183576,SETD3,796,SSD,35.8,920,Unknown,LECA,2244
ENSG00000183578,TNFAIP8L3,796,Ohnolog,61.29,298,Unknown,Vertebrata,6948
ENSG00000183579,ZNRF3,311,Ohnolog,31.75,1000,Unknown,LECA,2854
ENSG00000183580,FBXL7,615,SSD,15.66,2216,Unknown,LECA,91
ENSG00000183597,TANGO2,615,Singleton,51.91,558,Recessive,Singleton,0
ENSG00000183598,HIST2H3D,796,SSD,46.18,2594,None,LECA,3528
ENSG00000183605,SFXN4,435,SSD,90.51,664,Recessive,Bilateria,2806
ENSG00000183607,GKN2,311,SSD,73.22,506,None,Euteleostomi,9946
ENSG00000183615,FAM167B,435,Ohnolog,54.68,90,None,Chordata,7717
ENSG00000183617,MRPL54,796,Singleton,88.55,1126,Unknown,Singleton,0
ENSG00000183621,ZNF438,435,SSD,86.64,516,None,LECA,10763
ENSG00000183624,HMCES,796,Singleton,70.77,440,None,Singleton,0
ENSG00000183625,CCR3,176,SSD,71.95,1794,Unknown,Bilateria,3292
ENSG00000183628,DGCR6,796,SSD,61.1,398,Unknown,Hominoidea,4761
ENSG00000183629,GOLGA8G,0,SSD,94.78,160,None,LECA,6328
ENSG00000183631,PRR32,96,Singleton,90.54,148,None,Singleton,0
ENSG00000183632,TP53TG3,15,SSD,94.39,176,Unknown,Homininae,11967
ENSG00000183638,RP1L1,43,SSD,96.44,688,Dominant,Vertebrata,2349
ENSG00000183640,KRTAP8-1,158,Singleton,NA,566,None,Singleton,0
ENSG00000183644,C11orf88,311,SSD,NA,38,None,LECA,7356
ENSG00000183647,ZNF530,73,SSD,98.17,310,None,LECA,254
ENSG00000183648,NDUFB1,435,Singleton,57.87,560,Unknown,Singleton,0
ENSG00000183654,MARCH11,435,Ohnolog,38.14,986,Unknown,LECA,1747
ENSG00000183655,KLHL25,435,SSD,44.29,896,None,Bilateria,10342
ENSG00000183662,TAFA1,435,SSD,NA,982,Unknown,Vertebrata,8685
ENSG00000183665,TRMT12,413,SSD,70.21,824,Unknown,Opisthokonta,4660
ENSG00000183668,PSG9,9,SSD,96.25,260,Unknown,Vertebrata,143
ENSG00000183671,GPR1,615,SSD,52.93,780,Unknown,Bilateria,1310
ENSG00000183682,BMP8A,435,Ohnolog,55.11,738,None,Bilateria,1646
ENSG00000183684,ALYREF,435,SSD,27.94,2856,Unknown,Bilateria,1832
ENSG00000183688,RFLNB,615,SSD,NA,274,Unknown,Gnathostomata,11351
ENSG00000183690,EFHC2,435,SSD,64.63,844,Unknown,LECA,1702
ENSG00000183691,NOG,615,Singleton,0.85,2230,Dominant,Singleton,0
ENSG00000183695,MRGPRX2,96,SSD,99.67,288,Unknown,Sarcopterygii,4970
ENSG00000183696,UPP1,615,Ohnolog,71.63,1204,Unknown,Bilateria,139
ENSG00000183706,OR4N4,105,SSD,75.33,178,None,Vertebrata,1656
ENSG00000183709,IFNL2,311,SSD,88.37,508,Unknown,Eutheria,11774
ENSG00000183715,OPCML,73,Ohnolog,0.92,2732,Unknown,Bilateria,6554
ENSG00000183718,TRIM52,311,SSD,87.82,546,None,LECA,1247
ENSG00000183722,LHFPL6,435,SSD,NA,608,Unknown,Bilateria,6936
ENSG00000183723,CMTM4,105,SSD,36,452,Unknown,Bilateria,1521
ENSG00000183726,TMEM50A,615,Ohnolog,32.6,292,Unknown,LECA,6521
ENSG00000183729,NPBWR1,615,SSD,47.38,1038,Unknown,Bilateria,1310
ENSG00000183733,FIGLA,311,SSD,65.57,730,Dominant,Bilateria,3356
ENSG00000183734,ASCL2,615,SSD,71.06,1110,Unknown,Bilateria,6196
ENSG00000183735,TBK1,615,Ohnolog,5.3,3682,Dominant,LECA,2363
ENSG00000183741,CBX6,435,Ohnolog,63.06,1122,Unknown,LECA,1662
ENSG00000183742,MACC1,615,Ohnolog,57.53,356,Unknown,Vertebrata,4938
ENSG00000183747,ACSM2A,96,SSD,85.6,886,Unknown,LECA,71
ENSG00000183751,TBL3,796,SSD,46.92,1666,Unknown,LECA,11997
ENSG00000183753,BPY2,9,SSD,94.47,0,Unknown,Homo sapiens,11998
ENSG00000183760,ACP7,796,Singleton,NA,614,Unknown,Singleton,0
ENSG00000183762,KREMEN1,435,SSD,36.13,830,Recessive,LECA,5142
ENSG00000183763,TRAIP,615,Singleton,21.95,1510,Recessive,Singleton,0
ENSG00000183765,CHEK2,796,Singleton,6.9,5032,Dominant,Singleton,0
ENSG00000183770,FOXL2,615,SSD,21.55,0,Dominant,Opisthokonta,549
ENSG00000183773,AIFM3,435,SSD,38.59,1380,Unknown,Opisthokonta,1589
ENSG00000183775,KCTD16,435,Ohnolog,9.5,1192,Unknown,LECA,5475
ENSG00000183778,B3GALT5,413,SSD,86.45,710,Unknown,LECA,7944
ENSG00000183779,ZNF703,435,Ohnolog,49.22,690,Unknown,Vertebrata,9174
ENSG00000183780,SLC35F3,615,Ohnolog,38.81,608,None,LECA,7499
ENSG00000183783,KCTD8,615,Ohnolog,54.63,1398,Unknown,LECA,5475
ENSG00000183784,C9orf66,43,Singleton,NA,138,None,Singleton,0
ENSG00000183785,TUBA8,615,SSD,42.62,2896,Recessive,LECA,440
ENSG00000183791,ELOA3,615,SSD,NA,496,None,Eutheria,234
ENSG00000183793,NPIPA5,0,SSD,93.04,40,None,Homininae,9871
ENSG00000183795,BPY2B,9,SSD,94.51,0,None,Homo sapiens,11998
ENSG00000183798,EMILIN3,435,SSD,66.2,22,None,LECA,5203
ENSG00000183801,OLFML1,615,SSD,51.75,628,None,LECA,426
ENSG00000183807,FAM162B,615,SSD,81.39,266,None,Gnathostomata,3433
ENSG00000183808,RBM12B,435,Ohnolog,15.71,1044,None,LECA,1710
ENSG00000183813,CCR4,413,SSD,61.73,1160,Unknown,Bilateria,3292
ENSG00000183814,LIN9,796,Singleton,13.8,1016,Unknown,Singleton,0
ENSG00000183826,BTBD9,615,SSD,3.77,748,Unknown,LECA,733
ENSG00000183828,NUDT14,796,SSD,82.6,1034,None,Bilateria,9164
ENSG00000183831,ANKRD45,435,SSD,69.86,2854,None,Bilateria,2810
ENSG00000183833,MAATS1,615,SSD,67.47,322,Unknown,Homo sapiens,12019
ENSG00000183837,PNMA3,105,SSD,96.46,910,Unknown,LECA,9231
ENSG00000183840,GPR39,615,SSD,51.56,1272,Unknown,Bilateria,2008
ENSG00000183844,FAM3B,435,SSD,82.07,518,Unknown,Vertebrata,956
ENSG00000183850,ZNF730,29,SSD,93.79,316,None,LECA,3892
ENSG00000183853,KIRREL1,615,Ohnolog,NA,1348,Unknown,Bilateria,4620
ENSG00000183856,IQGAP3,158,Ohnolog,51.29,1886,None,LECA,6347
ENSG00000183862,CNGA2,413,Ohnolog,40.64,914,Unknown,LECA,603
ENSG00000183864,TOB2,796,Ohnolog,29.13,524,Unknown,Gnathostomata,6412
ENSG00000183873,SCN5A,158,Ohnolog,15.55,1916,Both,LECA,111
ENSG00000183876,ARSI,615,Ohnolog,45.51,768,Unknown,Bilateria,134
ENSG00000183878,UTY,615,SSD,68.89,0,Unknown,LECA,5239
ENSG00000183888,SRARP,105,Singleton,NA,198,None,Singleton,0
ENSG00000183889,AC138969,0,SSD,NA,54,None,Homininae,9871
ENSG00000183891,TTC32,615,SSD,76.08,1366,None,LECA,70
ENSG00000183908,LRRC55,413,SSD,34,1178,Unknown,LECA,4169
ENSG00000183914,DNAH2,158,SSD,42.06,1404,Unknown,LECA,146
ENSG00000183918,SH2D1A,311,SSD,11.82,1728,Recessive,LECA,1174
ENSG00000183921,SDR42E2,615,SSD,54.07,588,None,Opisthokonta,1474
ENSG00000183943,PRKX,796,SSD,80.66,4066,Unknown,LECA,964
ENSG00000183955,KMT5A,311,Singleton,NA,3876,None,Singleton,0
ENSG00000183960,KCNH8,615,SSD,28.02,1090,None,LECA,603
ENSG00000183963,SMTN,435,Ohnolog,49.71,1204,Unknown,Singleton,0
ENSG00000183971,NPW,311,SSD,94.43,762,Unknown,Amniota,12039
ENSG00000183977,PP2D1,435,SSD,88.92,1276,None,LECA,1790
ENSG00000183978,COA3,435,Singleton,46.23,896,Unknown,Singleton,0
ENSG00000183979,NPB,351,SSD,91.08,914,Unknown,Amniota,12039
ENSG00000184005,ST6GALNAC3,435,Ohnolog,5.98,664,Unknown,Chordata,192
ENSG00000184007,PTP4A2,796,Ohnolog,11.04,0,Unknown,LECA,1213
ENSG00000184009,ACTG1,29,Ohnolog,1.38,7160,Dominant,LECA,1060
ENSG00000184012,TMPRSS2,615,SSD,80.27,1470,Unknown,LECA,59
ENSG00000184014,DENND5A,435,Ohnolog,20.2,642,Recessive,LECA,194
ENSG00000184022,OR2T10,158,SSD,92.08,100,None,Euteleostomi,4441
ENSG00000184032,KRTAP20-2,158,Singleton,NA,302,None,Singleton,0
ENSG00000184033,CTAG1B,29,SSD,98.06,842,Unknown,Eutheria,4671
ENSG00000184047,DIABLO,615,SSD,16.32,0,Dominant,Homo sapiens,12049
ENSG00000184056,VPS33B,796,SSD,31.56,1178,Recessive,LECA,1124
ENSG00000184058,TBX1,105,SSD,4.92,2710,Dominant,Bilateria,1028
ENSG00000184060,ADAP2,435,Ohnolog,26.53,1736,Unknown,LECA,509
ENSG00000184076,UQCR10,435,Singleton,42.83,1202,Unknown,Singleton,0
ENSG00000184083,FAM120C,615,Ohnolog,39.59,346,Unknown,Vertebrata,533
ENSG00000184108,TRIML1,105,SSD,74.01,576,None,LECA,1247
ENSG00000184110,EIF3C,796,SSD,56.61,2022,Unknown,LECA,12055
ENSG00000184113,CLDN5,615,SSD,50.93,1470,Unknown,Chordata,279
ENSG00000184117,NIPSNAP1,796,Ohnolog,48.34,706,Unknown,Chordata,5810
ENSG00000184140,OR4F6,105,SSD,82.3,214,None,Vertebrata,1656
ENSG00000184144,CNTN2,311,Ohnolog,20.14,3330,Recessive,LECA,320
ENSG00000184148,SPRR4,96,SSD,69.52,356,Unknown,Theria,8197
ENSG00000184154,LRTOMT,435,SSD,45.14,840,Recessive,LECA,1648
ENSG00000184155,OR10J5,158,SSD,80.31,238,None,Vertebrata,1656
ENSG00000184156,KCNQ3,435,Ohnolog,19.77,2200,Dominant,LECA,380
ENSG00000184160,ADRA2C,96,Ohnolog,68.35,1678,Unknown,Bilateria,493
ENSG00000184162,NR2C2AP,796,Singleton,78.25,344,Unknown,Singleton,0
ENSG00000184163,C1QTNF12,615,SSD,NA,346,Unknown,Vertebrata,11339
ENSG00000184164,CRELD2,615,Ohnolog,84.19,694,None,LECA,1574
ENSG00000184166,OR1D2,158,SSD,85.45,146,Unknown,Vertebrata,1656
ENSG00000184178,SCFD2,413,SSD,50.59,522,None,LECA,1124
ENSG00000184182,UBE2F,796,SSD,38.69,1020,Unknown,LECA,1134
ENSG00000184185,KCNJ12,615,Ohnolog,18.82,988,Unknown,LECA,3580
ENSG00000184194,GPR173,615,SSD,40.37,608,Unknown,Vertebrata,8982
ENSG00000184203,PPP1R2,435,SSD,42.6,668,Unknown,Bilateria,2142
ENSG00000184205,TSPYL2,105,SSD,76.17,1456,Unknown,LECA,3930
ENSG00000184206,GOLGA6L4,0,SSD,93.03,66,None,Catarrhini,10781
ENSG00000184207,PGP,615,Ohnolog,49.01,922,Unknown,LECA,2818
ENSG00000184208,C22orf46,96,Singleton,NA,0,None,Singleton,0
ENSG00000184209,SNRNP35,615,SSD,61.24,1206,None,Opisthokonta,2421
ENSG00000184210,DGAT2L6,158,Ohnolog,70.51,338,Unknown,LECA,685
ENSG00000184216,IRAK1,435,Ohnolog,48.73,3504,Unknown,LECA,1550
ENSG00000184220,CMSS1,615,Singleton,7.2,1418,None,Singleton,0
ENSG00000184221,OLIG1,435,SSD,27.61,1880,Unknown,Bilateria,4248
